aX,aY,aZ,gX,gY,gZ
-0.261,0.906,-0.442,-23.621,-287.354,-152.588
-0.302,0.770,-0.298,-17.151,-282.227,-169.189
-0.298,0.691,-0.158,-9.888,-269.714,-186.157
-0.293,0.586,-0.114,-10.132,-252.625,-204.590
-0.297,0.523,-0.125,-18.677,-237.671,-221.497
-0.317,0.513,-0.143,-32.593,-230.225,-237.305
-0.367,0.425,-0.164,-50.781,-229.248,-253.418
-0.391,0.301,-0.190,-63.477,-230.957,-266.418
-0.381,0.208,-0.167,-65.063,-234.680,-274.109
-0.406,0.103,-0.181,-60.120,-234.192,-279.724
-0.401,0.032,-0.141,-52.002,-229.492,-285.706
-0.430,-0.057,-0.137,-42.542,-218.201,-293.274
-0.462,-0.113,-0.067,-26.001,-202.148,-302.002
-0.521,-0.175,0.010,-6.409,-181.885,-312.256
-0.513,-0.229,0.151,8.545,-156.738,-321.777
-0.599,-0.321,0.069,20.142,-125.122,-329.163
-0.543,-0.356,0.183,27.954,-104.492,-329.407
-0.668,-0.503,0.030,39.734,-73.486,-341.125
-0.663,-0.613,-0.100,46.326,-49.438,-347.961
-0.606,-0.705,-0.246,49.500,-39.673,-348.633
-0.550,-0.813,-0.321,54.626,-43.213,-346.069
-0.511,-0.922,-0.300,60.852,-55.786,-340.454
-0.439,-0.998,-0.250,68.176,-71.411,-331.299
-0.441,-1.068,-0.081,74.768,-86.853,-317.505
-0.478,-1.128,0.144,74.097,-91.248,-296.326
-0.490,-1.107,0.262,80.139,-77.942,-273.071
-0.496,-1.133,0.202,90.454,-51.331,-254.883
-0.509,-1.038,0.212,93.994,-23.804,-236.694
-0.582,-0.931,0.104,101.929,-3.296,-221.924
-0.739,-0.916,-0.033,115.662,15.503,-224.182
-0.803,-1.056,-0.082,129.944,24.902,-236.328
-0.790,-1.259,-0.061,146.851,30.945,-254.700
-0.693,-1.463,0.083,155.396,33.630,-263.489
-0.612,-1.668,0.157,170.044,38.757,-261.719
-0.590,-1.849,0.161,188.538,54.321,-252.869
-0.442,-2.087,0.283,190.918,62.378,-226.929
-0.412,-2.081,0.242,189.026,73.669,-186.646
-0.365,-2.185,0.236,176.270,82.458,-144.714
-0.315,-2.220,0.236,170.898,91.187,-105.774
-0.314,-2.199,0.233,172.913,107.849,-69.458
-0.325,-2.194,0.209,170.532,126.343,-31.067
-0.339,-2.151,0.140,169.006,144.592,10.803
-0.364,-2.073,0.059,171.936,162.598,52.917
-0.398,-1.997,-0.004,181.702,180.664,89.905
