aX,aY,aZ,gX,gY,gZ
0.308,0.428,0.670,-164.062,-328.064,-17.517
0.231,0.438,0.882,-143.433,-315.979,0.610
0.094,0.555,1.153,-130.371,-294.800,17.090
0.007,0.704,1.313,-127.991,-264.221,32.471
-0.141,0.825,1.367,-124.512,-228.882,43.335
-0.287,0.935,1.398,-112.427,-188.721,47.363
-0.426,1.094,1.475,-92.041,-143.860,44.983
-0.555,1.266,1.508,-73.792,-95.947,34.668
-0.675,1.417,1.481,-65.125,-50.354,15.442
-0.803,1.582,1.359,-65.918,-11.414,-12.390
-0.859,1.670,1.172,-78.369,15.015,-49.072
-0.895,1.673,0.988,-85.876,34.790,-93.811
-0.911,1.718,0.856,-88.013,47.485,-143.677
-0.921,1.749,0.781,-88.318,56.152,-198.914
-0.916,1.714,0.738,-87.097,63.965,-259.094
-0.926,1.621,0.712,-79.163,73.181,-322.510
-0.959,1.470,0.687,-65.002,86.609,-386.353
-0.998,1.280,0.637,-48.462,106.628,-449.829
-1.052,1.045,0.555,-32.166,132.080,-510.010
-1.106,0.739,0.393,-22.583,157.898,-564.575
-1.158,0.394,0.185,-16.479,179.077,-611.938
-1.225,-0.132,-0.179,-11.963,193.054,-649.109
-1.083,-0.801,-0.654,-10.986,195.679,-670.654
-0.643,-1.325,-1.088,-0.488,181.458,-671.692
-0.082,-1.597,-1.354,29.602,148.621,-654.968
0.156,-1.578,-1.450,70.129,97.717,-625.122
-0.024,-1.658,-1.571,108.704,36.621,-598.633
-0.286,-1.803,-1.701,135.132,-21.423,-586.060
-0.414,-2.278,-1.934,153.442,-78.125,-583.740
-0.150,-2.706,-2.033,170.227,-142.578,-576.111
0.012,-2.916,-1.879,216.675,-210.815,-554.504
0.095,-3.082,-1.589,276.367,-266.174,-515.381
0.200,-3.305,-1.313,332.153,-296.631,-456.909
0.375,-3.406,-1.104,387.268,-298.523,-382.751
0.537,-3.379,-0.960,435.364,-280.884,-301.514
0.555,-3.318,-1.000,466.797,-260.864,-220.398
0.487,-3.122,-1.099,487.000,-254.211,-148.499
0.318,-2.912,-1.175,494.080,-272.095,-98.389
0.080,-2.733,-1.111,485.962,-317.444,-70.435
-0.051,-2.659,-0.897,467.834,-375.610,-53.894
-0.217,-2.571,-0.687,443.359,-423.706,-36.133
-0.317,-2.549,-0.577,420.715,-454.712,-10.376
-0.436,-2.502,-0.539,408.813,-474.731,19.775
-0.547,-2.477,-0.531,403.442,-490.479,50.171
-0.667,-2.474,-0.405,403.320,-508.118,76.050
-0.766,-2.463,-0.167,402.100,-524.475,99.182
-0.758,-2.479,0.093,387.878,-533.997,120.728
-0.679,-2.485,0.273,359.741,-533.447,143.616
-0.547,-2.533,0.391,321.289,-525.574,169.678
-0.433,-2.550,0.549,282.410,-514.893,201.172
-0.391,-2.505,0.754,250.977,-498.840,239.258
-0.366,-2.362,0.970,222.046,-473.389,282.471
-0.332,-2.148,1.108,188.354,-435.608,325.012
-0.331,-1.953,1.262,152.893,-389.404,359.314
-0.317,-1.699,1.549,116.028,-337.952,384.460
-0.246,-1.332,1.794,68.848,-276.123,397.278
-0.213,-1.001,1.874,-3.723,-203.674,394.714
-0.191,-0.735,1.829,-96.619,-127.747,379.761
-0.165,-0.493,1.647,-193.604,-58.838,353.455
-0.149,-0.312,1.411,-286.316,-5.615,318.481
-0.112,-0.156,1.190,-371.887,28.137,280.945
-0.062,-0.001,1.004,-451.416,45.532,244.751
0.001,0.124,0.913,-522.644,53.284,208.313
0.004,0.224,0.889,-588.379,60.974,166.382
-0.056,0.267,0.778,-649.902,75.745,118.103
-0.111,0.262,0.564,-705.322,96.802,63.171
-0.168,0.203,0.375,-740.295,119.690,0.977
-0.332,0.236,0.228,-742.249,146.301,-67.505
-0.507,0.273,0.031,-727.173,181.213,-138.855
-0.709,0.229,-0.279,-722.473,218.445,-208.435
-0.884,0.102,-0.582,-711.853,242.615,-277.710
-1.073,-0.078,-0.951,-675.354,248.535,-352.783
-0.993,-0.331,-1.391,-614.563,241.150,-431.641
-0.741,-0.555,-1.814,-535.889,221.985,-504.333
-0.425,-0.848,-2.224,-435.669,190.979,-559.143
-0.113,-1.172,-2.641,-323.059,140.930,-572.937
0.105,-1.456,-2.927,-206.482,67.139,-544.495
0.204,-1.677,-2.942,-86.731,-13.062,-508.728
0.449,-1.860,-2.925,32.532,-78.918,-478.760
0.304,-1.951,-2.835,143.921,-135.071,-448.242
0.434,-2.104,-2.687,235.657,-183.777,-424.438
0.443,-2.310,-2.619,311.401,-227.966,-394.653
0.501,-2.454,-2.344,368.958,-283.936,-356.567
0.514,-2.630,-2.082,387.878,-348.999,-311.157
0.547,-2.810,-1.807,383.118,-415.527,-260.132
0.437,-2.930,-1.592,377.319,-471.375,-206.238
0.174,-2.844,-1.324,382.690,-515.808,-153.137
-0.024,-2.800,-1.022,384.277,-550.110,-104.370
-0.315,-2.723,-0.776,375.000,-573.669,-54.810
-0.463,-2.652,-0.605,360.107,-587.952,-2.747
-0.497,-2.645,-0.439,348.694,-595.093,45.471
-0.417,-2.705,-0.255,339.844,-594.177,92.346
-0.392,-2.786,-0.102,330.383,-585.632,146.606
-0.317,-2.885,0.142,320.557,-573.608,209.656
-0.263,-2.853,0.483,314.270,-555.908,280.823
-0.446,-2.705,0.788,301.086,-529.175,348.267
-0.449,-2.272,1.095,264.221,-499.512,403.137
-0.383,-1.833,1.303,192.078,-464.539,433.289
-0.330,-1.568,1.386,97.717,-420.715,433.472
-0.273,-1.334,1.429,11.780,-372.009,417.603
-0.271,-1.048,1.516,-57.434,-319.336,400.513
-0.270,-0.708,1.548,-132.141,-259.644,388.977
-0.290,-0.402,1.417,-222.229,-192.810,379.883
-0.304,-0.152,1.152,-313.110,-128.113,364.685
-0.285,0.047,0.878,-386.536,-76.599,336.670
-0.236,0.217,0.663,-436.523,-42.908,294.617
-0.178,0.364,0.508,-468.079,-24.597,242.859
-0.095,0.487,0.388,-491.333,-15.259,186.951
0.026,0.564,0.396,-509.766,-10.010,131.104
0.108,0.671,0.518,-526.855,-3.540,77.271
0.088,0.728,0.536,-554.016,8.911,24.780
-0.009,0.762,0.440,-593.140,25.818,-25.696
-0.099,0.793,0.265,-634.644,42.786,-78.979
-0.181,0.719,-0.012,-671.143,56.519,-140.015
-0.293,0.598,-0.260,-684.265,62.866,-212.463
-0.417,0.434,-0.418,-667.480,62.988,-293.884
-0.516,0.214,-0.563,-630.615,62.012,-375.916
-0.562,-0.043,-0.761,-583.679,63.599,-446.289
-0.452,-0.379,-1.084,-527.527,67.993,-501.831
-0.166,-0.717,-1.441,-459.106,70.862,-541.992
0.205,-0.967,-1.653,-360.046,70.618,-567.383
0.396,-1.184,-1.761,-239.197,69.519,-571.838
0.488,-1.329,-1.886,-123.840,68.604,-546.082
0.494,-1.348,-2.036,-14.221,63.965,-494.873
0.475,-1.340,-2.119,82.153,43.396,-438.782
0.426,-1.395,-2.177,150.146,-0.061,-391.418
0.405,-1.457,-2.105,198.242,-62.378,-356.934
0.360,-1.587,-2.018,228.638,-135.620,-333.862
0.336,-1.727,-1.801,257.141,-208.740,-317.993
0.378,-1.871,-1.518,288.879,-263.611,-301.453
0.522,-2.037,-1.278,313.904,-296.265,-281.616
0.690,-2.231,-1.139,333.008,-311.218,-254.150
0.828,-2.445,-1.050,349.609,-321.899,-214.172
0.951,-2.559,-0.948,355.164,-338.928,-165.344
0.983,-2.641,-0.811,354.309,-359.741,-112.915
0.931,-2.620,-0.635,346.802,-379.639,-57.861
0.817,-2.503,-0.493,331.238,-392.151,-0.305
0.680,-2.343,-0.388,315.125,-395.630,58.472
0.506,-2.191,-0.328,294.861,-393.616,114.502
0.348,-2.035,-0.270,282.043,-388.000,168.152
0.242,-1.855,-0.208,269.043,-383.667,220.154
0.132,-1.650,-0.189,253.357,-379.456,264.465

0.509,0.897,-0.390,116.516,-64.819,-109.924
0.510,0.912,-0.256,121.277,-78.491,-117.615
0.587,0.964,-0.091,113.464,-90.881,-126.465
0.574,0.878,-0.071,98.816,-97.473,-134.399
0.592,0.792,-0.111,84.717,-102.234,-141.602
0.618,0.705,-0.126,87.097,-103.394,-148.499
0.650,0.622,-0.126,100.464,-101.196,-153.015
0.683,0.538,-0.150,114.441,-98.877,-153.870
0.709,0.468,-0.209,124.817,-99.854,-152.771
0.731,0.396,-0.213,142.029,-104.370,-151.367
0.767,0.369,-0.102,160.217,-110.229,-150.757
0.790,0.324,0.072,177.734,-108.582,-153.564
0.795,0.221,0.221,197.266,-96.863,-158.142
0.797,0.028,0.297,210.815,-78.857,-162.109
0.830,-0.133,0.348,217.712,-60.059,-161.194
0.864,-0.221,0.391,216.370,-43.518,-153.442
0.852,-0.384,0.422,206.970,-30.762,-139.893
0.869,-0.450,0.452,191.284,-26.550,-122.253
0.862,-0.526,0.496,171.143,-26.550,-103.027
0.895,-0.621,0.587,146.118,-29.541,-81.482
0.931,-0.699,0.667,124.146,-33.569,-55.786
0.938,-0.747,0.704,98.328,-38.696,-26.978
0.932,-0.785,0.729,80.872,-42.114,7.202
0.872,-0.801,0.769,64.941,-45.959,45.471
0.804,-0.778,0.841,58.044,-48.279,85.266
0.726,-0.712,0.936,56.396,-49.133,124.329
0.602,-0.628,1.012,50.049,-48.584,160.645
0.476,-0.520,1.092,42.786,-46.326,193.298
0.361,-0.396,1.181,31.860,-44.373,221.130
0.265,-0.267,1.271,17.639,-40.649,242.676
0.181,-0.147,1.330,-2.197,-34.729,257.935
0.133,-0.037,1.341,-26.001,-27.100,269.775
0.063,0.042,1.338,-52.490,-21.057,279.724
-0.040,0.185,1.350,-78.369,-15.076,289.246
-0.084,0.304,1.352,-109.253,-7.385,297.607
-0.187,0.351,1.344,-138.245,4.395,304.138
-0.306,0.479,1.336,-165.588,19.958,311.890
-0.437,0.594,1.376,-201.172,36.926,316.406
-0.561,0.789,1.358,-241.943,58.228,315.735
-0.650,0.908,1.303,-289.551,87.097,306.580
-0.753,1.069,1.243,-338.501,121.216,291.260
-0.862,1.295,1.163,-377.380,160.217,266.785
-1.032,1.439,0.970,-413.574,204.834,228.088
-1.196,1.536,0.628,-448.303,249.146,176.819
-1.336,1.651,0.160,-475.403,286.072,115.540
-1.429,1.839,-0.428,-485.291,308.350,44.434
-1.493,2.026,-1.053,-469.482,310.791,-36.682
-1.482,2.202,-1.525,-420.532,292.664,-129.700
-1.412,2.278,-1.856,-353.027,261.475,-229.431
-1.354,2.209,-1.997,-281.006,225.220,-327.087
-1.313,1.987,-1.998,-213.440,188.843,-412.659
-1.239,1.612,-1.961,-157.959,158.630,-482.666
-1.136,1.203,-1.943,-114.685,138.489,-532.959
-1.016,0.869,-1.965,-82.703,123.535,-564.941
-0.864,0.550,-2.088,-64.636,103.577,-582.642
-0.692,0.195,-2.235,-62.073,65.918,-590.637
-0.493,-0.156,-2.317,-66.650,5.371,-589.050
-0.356,-0.480,-2.274,-72.815,-72.876,-579.590
-0.292,-0.817,-2.080,-76.538,-159.241,-563.171
-0.419,-1.128,-1.808,-65.308,-234.924,-531.372
-0.355,-1.318,-1.533,-42.847,-281.555,-482.117
0.050,-1.653,-1.370,-6.958,-303.284,-428.711
0.061,-2.044,-1.320,69.519,-315.002,-393.127
0.327,-2.256,-1.094,156.067,-320.068,-361.328
0.586,-2.541,-0.965,212.219,-312.500,-322.632
0.828,-2.696,-0.722,256.775,-305.054,-270.325
0.956,-2.714,-0.493,283.813,-300.964,-209.473
1.097,-2.734,-0.204,278.748,-300.964,-148.315
1.127,-2.709,-0.007,244.080,-298.889,-84.778
1.055,-2.536,0.147,199.585,-298.096,-18.127
0.895,-2.259,0.261,148.987,-300.415,45.288
0.704,-1.951,0.291,93.750,-303.284,102.844
0.496,-1.662,0.251,43.213,-307.251,151.184
0.369,-1.446,0.241,7.446,-313.171,192.261
0.251,-1.262,0.301,-9.705,-322.449,227.600
0.125,-1.144,0.529,-3.662,-331.604,258.484
0.077,-1.074,0.924,10.193,-333.618,288.635
-0.016,-0.954,1.316,20.020,-321.716,318.176
-0.156,-0.738,1.590,11.230,-294.312,344.788
-0.177,-0.558,1.709,-22.949,-255.432,365.051
-0.227,-0.383,1.745,-61.646,-213.989,376.343
-0.266,-0.183,1.720,-94.849,-179.321,377.441
-0.301,0.020,1.650,-126.709,-155.396,372.620
-0.364,0.204,1.579,-161.560,-139.893,368.042
-0.432,0.360,1.525,-200.806,-127.930,367.798
-0.501,0.528,1.460,-243.042,-112.671,370.972
-0.583,0.677,1.383,-282.410,-91.370,371.826
-0.670,0.826,1.299,-315.674,-63.477,367.310
-0.741,0.989,1.252,-342.590,-29.541,354.553
-0.790,1.158,1.185,-371.094,9.888,333.191
-0.836,1.332,1.059,-402.893,55.298,304.199
-0.881,1.488,0.859,-433.533,105.103,266.418
-0.965,1.624,0.581,-459.839,154.358,218.201
-1.102,1.739,0.214,-482.178,197.571,157.898
-1.217,1.818,-0.255,-497.803,227.539,87.036
-1.275,1.871,-0.800,-499.939,240.295,5.859
-1.300,1.956,-1.339,-479.248,234.009,-84.656
-1.229,2.001,-1.781,-431.946,209.351,-183.838
-1.094,1.873,-2.061,-364.136,172.546,-285.583
-0.986,1.598,-2.159,-285.767,133.606,-377.197
-0.869,1.314,-2.186,-210.388,101.440,-445.374
-0.730,1.002,-2.151,-144.714,79.163,-488.892
-0.637,0.673,-2.014,-86.121,63.416,-514.893
-0.540,0.404,-1.940,-44.006,51.514,-529.907
-0.387,0.206,-2.038,-26.062,39.429,-534.424
-0.243,-0.005,-2.171,-18.921,14.832,-533.264
-0.150,-0.300,-2.283,-13.245,-30.396,-528.992
-0.108,-0.534,-2.265,-4.761,-95.093,-520.691
-0.194,-0.758,-2.162,6.714,-168.823,-507.202
-0.351,-1.024,-1.983,28.442,-242.432,-490.295
-0.413,-1.327,-1.606,69.519,-302.612,-471.069
-0.174,-1.680,-1.252,121.155,-337.646,-443.359
0.087,-1.883,-0.971,180.603,-344.910,-407.227
0.385,-2.144,-0.754,221.741,-332.886,-370.972
0.678,-2.391,-0.539,244.385,-309.509,-329.346
0.972,-2.508,-0.298,267.761,-284.546,-276.978
1.172,-2.637,-0.132,273.621,-259.888,-215.515
1.266,-2.655,0.040,264.343,-242.493,-145.203
1.286,-2.527,0.193,238.953,-235.596,-73.486
1.264,-2.350,0.326,190.125,-236.938,-4.578
1.128,-2.082,0.409,129.517,-240.906,60.486
0.891,-1.785,0.394,67.688,-244.629,119.507
0.686,-1.538,0.352,14.893,-250.183,171.387
0.486,-1.327,0.296,-15.198,-254.944,215.942
0.279,-1.144,0.282,-23.560,-263.245,253.174
0.099,-0.945,0.439,-6.287,-275.940,285.156
-0.013,-0.779,0.690,11.292,-287.231,310.730
-0.059,-0.654,0.919,18.066,-289.795,327.698
-0.101,-0.532,1.125,13.123,-282.043,337.036
-0.145,-0.408,1.296,1.648,-267.029,340.332
-0.165,-0.272,1.434,-16.602,-249.207,339.478
-0.168,-0.117,1.515,-42.358,-229.370,335.266
-0.174,0.039,1.537,-74.158,-207.581,328.979
-0.183,0.179,1.478,-106.628,-185.120,321.655
-0.199,0.303,1.452,-134.644,-163.574,316.650
-0.235,0.432,1.388,-162.659,-143.188,315.552
-0.294,0.563,1.309,-188.354,-122.437,318.237
-0.359,0.708,1.278,-204.224,-99.731,321.228
-0.428,0.854,1.268,-215.637,-73.730,320.557
-0.487,0.995,1.250,-230.225,-44.006,313.660
-0.532,1.127,1.193,-250.732,-12.695,299.988
-0.567,1.247,1.098,-275.696,19.592,281.616
-0.598,1.346,0.986,-303.833,52.551,259.277
-0.620,1.464,0.865,-333.191,85.327,231.873
-0.648,1.532,0.703,-361.877,118.652,195.679
-0.691,1.558,0.493,-389.526,152.039,152.100
-0.737,1.571,0.259,-412.231,183.228,105.042
-0.820,1.566,-0.080,-427.979,211.182,53.833
-0.886,1.547,-0.596,-429.077,232.056,-0.427

0.701,0.441,0.045,-223.328,-240.051,-103.088
0.738,0.440,0.266,-218.140,-252.625,-101.440
0.735,0.531,0.398,-201.843,-248.657,-103.699
0.714,0.399,0.377,-188.538,-228.577,-109.070
0.769,0.310,0.358,-172.668,-211.060,-110.657
0.821,0.234,0.439,-155.884,-202.148,-106.445
0.841,0.137,0.532,-144.348,-196.777,-97.290
0.855,0.094,0.661,-137.878,-192.444,-81.726
0.833,0.073,0.778,-139.160,-187.683,-63.171
0.796,0.067,0.915,-147.766,-182.312,-45.105
0.754,0.042,1.099,-162.476,-175.842,-29.480
0.669,0.021,1.260,-180.115,-163.757,-14.832
0.587,0.022,1.267,-196.716,-142.456,0.061
0.502,0.062,1.232,-208.557,-118.225,15.808
0.410,0.181,1.275,-207.397,-92.285,26.672
0.293,0.360,1.415,-198.608,-61.768,30.640
0.217,0.455,1.568,-196.106,-24.170,23.987
0.150,0.639,1.691,-206.543,10.498,6.958
0.029,0.711,1.600,-237.915,46.204,-19.043
-0.075,0.828,1.464,-273.437,76.599,-51.270
-0.192,0.939,1.304,-308.716,100.952,-92.590
-0.291,0.978,1.055,-341.736,119.507,-145.569
-0.349,0.936,0.749,-363.281,128.235,-207.458
-0.361,0.826,0.489,-367.737,124.329,-270.020
-0.360,0.682,0.335,-355.347,111.816,-328.247
-0.367,0.558,0.368,-330.383,99.548,-378.784
-0.397,0.416,0.447,-310.059,95.398,-421.814
-0.402,0.232,0.472,-307.556,101.318,-459.045
-0.428,0.033,0.376,-316.162,111.938,-489.258
-0.442,-0.211,0.174,-325.562,121.277,-512.329
-0.563,-0.477,-0.135,-323.914,128.113,-529.602
-0.543,-0.803,-0.505,-307.434,129.517,-541.321
-0.350,-1.171,-0.940,-281.189,124.573,-545.410
-0.043,-1.432,-1.354,-240.051,112.732,-542.297
0.258,-1.661,-1.715,-175.415,88.989,-535.156
0.664,-2.058,-2.067,-106.445,49.683,-517.273
1.009,-2.285,-2.331,-51.697,-9.033,-463.135
0.932,-2.288,-2.316,-8.240,-89.478,-380.920
0.630,-2.192,-2.083,48.462,-168.396,-309.814
0.300,-2.032,-1.748,125.671,-222.595,-268.188
0.162,-1.870,-1.397,199.280,-245.300,-258.789
0.163,-1.792,-1.206,254.761,-238.342,-265.625
0.104,-1.733,-1.252,291.016,-218.506,-264.526
0.041,-1.698,-1.312,317.200,-219.055,-253.113
-0.009,-1.681,-1.293,332.764,-243.469,-240.234
-0.059,-1.729,-1.234,339.233,-275.146,-233.704
-0.105,-1.880,-1.226,348.389,-299.194,-229.553
-0.067,-2.016,-1.188,371.826,-314.575,-221.130
-0.050,-2.133,-1.236,396.423,-324.402,-206.360
0.000,-2.295,-1.264,411.499,-339.722,-187.439
0.001,-2.494,-1.259,423.096,-363.403,-163.879
-0.088,-2.627,-1.152,439.392,-391.418,-134.583
-0.194,-2.728,-1.068,447.510,-418.884,-100.830
-0.251,-2.868,-0.974,445.129,-447.571,-63.721
-0.282,-3.051,-0.804,446.899,-476.196,-26.428
-0.293,-3.158,-0.557,450.989,-496.887,15.442
-0.302,-3.191,-0.299,443.542,-509.094,65.613
-0.317,-3.096,-0.009,421.814,-517.151,119.568
-0.298,-2.924,0.222,383.789,-522.400,171.631
-0.240,-2.782,0.403,331.238,-522.949,217.529
-0.226,-2.595,0.612,280.945,-515.991,259.949
-0.250,-2.353,0.807,234.375,-497.070,303.650
-0.272,-2.063,0.973,184.875,-462.280,346.802
-0.289,-1.751,1.087,131.592,-413.757,384.155
-0.270,-1.423,1.130,75.989,-355.774,409.424
-0.245,-1.124,1.150,21.851,-292.603,419.373
-0.228,-0.822,1.187,-30.518,-229.553,413.940
-0.171,-0.547,1.221,-85.815,-167.297,395.081
-0.125,-0.291,1.229,-145.630,-108.704,365.845
-0.111,-0.038,1.154,-210.510,-55.847,330.200
-0.106,0.176,1.044,-279.663,-13.306,291.809
-0.092,0.386,0.928,-352.661,16.052,253.479
-0.066,0.556,0.822,-430.359,32.837,215.942
-0.093,0.708,0.722,-505.615,40.527,176.208
-0.169,0.832,0.587,-574.036,48.279,130.859
-0.245,0.869,0.419,-637.146,63.599,75.073
-0.407,0.888,0.196,-684.509,86.731,6.775
-0.595,0.924,-0.064,-704.712,114.380,-74.646
-0.671,0.779,-0.316,-711.304,138.977,-169.067
-0.649,0.468,-0.581,-709.900,152.527,-265.442
-0.551,0.119,-0.864,-695.984,149.597,-348.755
-0.393,-0.171,-1.120,-661.560,133.667,-412.476
-0.297,-0.388,-1.287,-589.233,114.075,-461.731
-0.205,-0.629,-1.457,-483.032,103.394,-497.437
-0.035,-0.862,-1.788,-367.432,108.887,-513.489
0.134,-0.987,-2.188,-239.441,125.061,-510.071
0.301,-1.115,-2.765,-108.582,132.324,-489.014
0.410,-1.191,-3.240,16.174,99.426,-445.007
0.461,-1.223,-3.379,121.948,15.564,-392.090
0.353,-1.362,-3.273,197.510,-93.994,-354.248
0.116,-1.549,-3.086,257.996,-196.167,-341.370
0.125,-1.680,-2.690,334.045,-272.705,-349.976
0.156,-2.011,-2.430,411.743,-317.261,-361.572
0.174,-2.242,-2.123,481.506,-350.159,-350.037
0.234,-2.469,-1.843,524.353,-383.423,-318.176
0.224,-2.743,-1.690,532.471,-420.593,-274.170
0.216,-3.001,-1.445,522.827,-465.576,-226.929
0.176,-3.288,-1.129,508.179,-502.747,-177.612
0.136,-3.425,-0.792,496.887,-519.043,-123.047
0.134,-3.408,-0.480,474.365,-516.968,-60.608
0.145,-3.239,-0.249,429.687,-504.211,5.371
0.212,-3.090,-0.054,363.708,-489.136,72.632
0.202,-2.949,0.085,292.542,-473.083,146.667
0.093,-2.712,0.220,236.572,-456.482,225.220
-0.042,-2.359,0.453,190.979,-443.909,294.373
-0.143,-1.946,0.672,133.728,-431.274,347.229
-0.195,-1.601,0.838,57.068,-412.476,380.615
-0.211,-1.298,0.957,-26.001,-384.949,396.912
-0.246,-1.003,1.052,-100.525,-348.694,399.841
-0.234,-0.675,1.181,-166.077,-303.040,393.005
-0.195,-0.356,1.225,-234.802,-246.155,378.906
-0.160,-0.080,1.103,-314.636,-180.481,357.544
-0.144,0.159,0.901,-391.602,-117.188,328.857
-0.119,0.364,0.675,-457.764,-66.650,293.701
-0.117,0.556,0.488,-512.207,-32.410,255.188
-0.192,0.750,0.403,-555.908,-11.536,214.111
-0.333,0.977,0.370,-596.802,4.395,166.382
-0.455,1.108,0.231,-640.076,26.245,105.957
-0.498,1.123,-0.088,-686.035,52.063,27.100
-0.456,1.053,-0.568,-719.482,71.167,-68.176
-0.403,0.908,-0.967,-714.539,74.646,-172.241
-0.252,0.790,-1.167,-669.861,67.383,-270.874
-0.116,0.600,-1.244,-602.844,64.331,-353.455
-0.103,0.396,-1.211,-512.878,77.759,-413.513
-0.175,0.166,-1.155,-408.325,111.877,-450.500
-0.215,-0.122,-1.282,-303.894,158.569,-466.980
-0.106,-0.381,-1.548,-206.482,201.538,-467.285
0.088,-0.578,-1.942,-129.761,224.426,-453.308
0.421,-0.781,-2.469,-75.073,212.524,-430.542
0.734,-0.960,-2.713,-34.424,142.883,-400.452
0.900,-1.249,-2.461,-5.371,25.574,-364.136
0.836,-1.384,-1.925,32.898,-87.891,-323.181
0.777,-1.355,-1.573,80.078,-146.606,-288.269
0.720,-1.341,-1.454,129.761,-156.616,-268.127
0.608,-1.289,-1.496,180.603,-152.222,-253.662
0.600,-1.316,-1.530,228.394,-160.767,-240.356
0.581,-1.375,-1.578,259.705,-187.744,-222.595
0.561,-1.459,-1.526,278.442,-232.178,-202.209
0.576,-1.618,-1.425,297.119,-275.574,-182.617
0.588,-1.775,-1.319,322.388,-308.533,-160.522
0.601,-1.874,-1.154,353.149,-332.825,-132.324
0.554,-1.943,-0.959,368.835,-352.783,-100.098
0.493,-1.967,-0.785,368.958,-367.859,-64.392
0.509,-1.977,-0.609,349.426,-379.883,-27.405
0.508,-2.000,-0.451,321.594,-386.169,10.132
0.550,-1.952,-0.381,287.598,-386.108,56.519
0.558,-1.890,-0.325,259.338,-383.423,105.469
0.488,-1.761,-0.288,244.080,-379.883,151.367
0.419,-1.589,-0.206,236.145,-378.052,191.711

0.826,0.377,0.293,125.793,-25.330,-76.172
0.833,0.302,0.416,119.568,-30.945,-74.280
0.863,0.240,0.436,117.554,-32.227,-74.280
0.903,0.153,0.437,119.263,-24.597,-71.472
0.919,-0.002,0.337,125.854,-14.160,-64.819
0.951,-0.144,0.282,142.639,-6.897,-51.697
0.965,-0.217,0.364,159.851,-6.409,-33.325
0.940,-0.250,0.496,173.889,-6.348,-13.428
0.886,-0.280,0.546,189.941,-0.305,4.517
0.810,-0.304,0.488,199.707,6.897,19.714
0.752,-0.317,0.463,208.618,7.996,32.043
0.714,-0.347,0.536,218.750,4.089,40.771
0.685,-0.391,0.685,227.051,0.671,47.241
0.672,-0.420,0.846,226.562,-0.244,53.345
0.663,-0.457,0.934,213.196,0.732,60.059
0.644,-0.487,0.973,191.101,1.953,67.810
0.602,-0.497,0.995,165.344,2.197,78.186
0.605,-0.454,0.990,136.780,1.831,88.928
0.559,-0.573,0.977,104.004,3.113,99.609
0.595,-0.592,1.008,83.984,1.892,114.624
0.572,-0.640,1.066,72.876,2.808,135.132
0.521,-0.648,1.079,62.500,5.981,160.767
0.455,-0.608,1.069,46.875,7.263,190.430
0.381,-0.537,1.057,30.212,6.897,221.313
0.309,-0.441,1.057,16.602,6.348,250.183
0.241,-0.350,1.075,7.690,7.324,276.245
0.137,-0.203,1.153,-1.099,9.949,300.049
0.056,-0.031,1.216,-18.433,13.428,321.777
-0.025,0.142,1.251,-44.250,17.456,340.088
-0.147,0.296,1.298,-75.745,20.569,356.506
-0.309,0.495,1.348,-116.516,23.499,369.690
-0.453,0.700,1.374,-171.936,28.931,376.587
-0.586,0.878,1.326,-239.319,38.940,374.878
-0.725,1.060,1.216,-309.814,53.833,364.258
-0.835,1.261,1.085,-375.122,72.083,342.834
-0.951,1.415,0.894,-432.617,94.116,308.777
-1.032,1.556,0.625,-480.042,119.202,263.245
-1.053,1.713,0.306,-508.057,144.897,206.116
-1.088,1.849,-0.058,-511.963,167.175,135.803
-1.117,1.943,-0.426,-492.676,181.274,55.847
-1.091,2.014,-0.702,-452.576,186.829,-29.053
-1.022,2.092,-0.961,-401.611,186.768,-115.967
-0.953,2.101,-1.203,-346.497,181.763,-199.585
-0.869,2.009,-1.417,-286.682,172.852,-273.743
-0.802,1.842,-1.542,-225.708,162.354,-334.412
-0.796,1.661,-1.588,-163.574,154.175,-382.568
-0.792,1.470,-1.616,-114.502,149.048,-423.828
-0.768,1.226,-1.622,-81.543,142.761,-461.670
-0.700,0.930,-1.711,-66.345,129.761,-493.591
-0.567,0.633,-1.815,-64.331,105.713,-515.625
-0.463,0.326,-1.825,-63.965,68.665,-527.344
-0.373,0.050,-1.812,-60.791,25.330,-531.006
-0.209,-0.235,-1.919,-57.068,-15.503,-527.039
-0.049,-0.525,-2.087,-45.593,-57.678,-515.564
0.061,-0.812,-2.162,-15.625,-107.849,-498.840
0.141,-1.080,-2.123,26.062,-163.635,-473.816
0.049,-1.297,-2.011,70.129,-220.398,-435.730
0.172,-1.456,-1.727,105.225,-272.095,-390.686
0.200,-1.706,-1.516,141.418,-312.256,-352.966
0.102,-1.994,-1.370,192.749,-339.172,-327.209
0.146,-2.253,-1.126,236.816,-359.253,-297.913
0.263,-2.480,-0.822,276.489,-370.972,-262.939
0.434,-2.621,-0.498,297.180,-373.291,-219.421
0.632,-2.737,-0.133,294.617,-367.676,-166.809
0.917,-2.829,0.251,270.996,-355.408,-109.131
1.088,-2.782,0.527,226.440,-334.595,-47.729
1.120,-2.583,0.663,170.959,-307.312,15.625
0.986,-2.323,0.595,100.037,-281.982,79.651
0.723,-1.989,0.406,28.076,-268.799,140.320
0.448,-1.661,0.211,-25.513,-273.987,195.007
0.226,-1.344,0.112,-52.795,-293.823,241.211
