aX,aY,aZ,gX,gY,gZ
0.167,0.176,-0.959,-0.671,-1.526,3.052
0.165,0.183,-0.955,0.488,-0.916,3.906
0.161,0.192,-0.950,1.099,0.061,4.761
0.159,0.202,-0.947,1.282,1.221,4.578
0.157,0.207,-0.956,0.366,1.892,3.479
0.161,0.205,-0.966,-0.793,1.892,2.197
0.166,0.198,-0.974,-1.892,1.465,1.221
0.170,0.186,-0.977,-2.502,0.610,0.000
0.167,0.166,-0.982,-2.441,0.061,-0.122
0.163,0.152,-0.986,-2.197,0.000,0.061
0.161,0.158,-0.990,-1.526,0.244,1.099
0.158,0.168,-0.986,-0.305,0.610,1.953
0.157,0.171,-0.980,0.610,1.160,2.014
0.160,0.177,-0.973,0.977,1.465,1.648
0.163,0.184,-0.968,0.671,1.526,1.404
0.162,0.179,-0.968,-0.305,1.465,0.854
0.162,0.171,-0.966,-1.099,1.221,0.427
0.158,0.163,-0.977,-2.014,1.038,0.061
0.167,0.164,-0.985,-2.197,0.610,-0.427
0.171,0.150,-0.987,-2.808,0.183,0.000
0.168,0.146,-0.987,-2.747,0.000,1.831
0.162,0.160,-0.975,-1.953,0.305,3.967
0.156,0.175,-0.973,-1.404,0.732,4.822

-0.409,1.403,-0.104,50.903,-67.444,29.602
-0.348,1.153,-0.007,51.514,-65.430,17.151
-0.237,1.127,0.078,51.147,-69.458,20.813
-0.257,1.153,0.168,41.016,-69.763,31.982
-0.284,1.232,0.190,28.137,-65.430,41.809
-0.266,1.295,0.221,26.978,-55.725,43.884
-0.280,1.313,0.263,37.292,-37.720,38.513
-0.297,1.318,0.309,47.974,-15.808,31.616
-0.319,1.293,0.301,50.781,3.235,24.719
-0.340,1.315,0.283,45.166,15.869,19.897
-0.387,1.372,0.325,37.964,22.827,15.076
-0.420,1.424,0.353,30.029,30.457,6.714
-0.435,1.412,0.351,23.804,40.833,-4.028
-0.443,1.372,0.342,23.193,52.917,-14.221
-0.454,1.319,0.356,26.489,65.063,-22.461
-0.479,1.285,0.388,29.541,76.172,-26.855
-0.504,1.279,0.411,27.649,86.365,-28.931
-0.512,1.303,0.412,22.034,95.886,-31.311
-0.554,1.348,0.368,15.503,107.422,-36.377
-0.551,1.353,0.372,7.324,117.859,-44.922
-0.538,1.380,0.370,6.470,126.465,-57.556
-0.538,1.387,0.383,5.310,137.146,-74.158
-0.515,1.362,0.394,0.793,149.719,-92.468
-0.498,1.305,0.389,-7.690,163.696,-109.619
-0.473,1.239,0.357,-17.639,178.955,-125.061
