aX,aY,aZ,gX,gY,gZ
-0.001,0.477,-0.507,65.918,65.247,171.570
0.000,0.493,-0.413,80.933,53.040,171.814
-0.021,0.551,-0.348,85.938,47.302,173.828
-0.050,0.641,-0.342,80.872,46.387,175.354
-0.081,0.709,-0.403,69.885,48.096,173.462
-0.120,0.793,-0.481,55.420,49.744,170.349
-0.134,0.905,-0.532,40.588,48.950,167.236
-0.141,1.035,-0.559,28.809,45.837,162.354
-0.165,1.141,-0.576,23.621,41.809,154.602
-0.210,1.165,-0.574,23.560,37.109,144.470
-0.241,1.207,-0.575,25.024,33.752,135.498
-0.255,1.272,-0.604,24.536,33.875,130.005
-0.277,1.341,-0.674,24.414,37.109,126.892
-0.295,1.421,-0.742,26.245,38.940,123.962
-0.302,1.476,-0.784,31.372,37.598,120.605
-0.287,1.549,-0.791,37.964,32.471,115.906
-0.286,1.639,-0.782,43.579,24.231,108.704
-0.283,1.667,-0.726,47.913,13.855,96.802
-0.290,1.617,-0.639,49.133,4.028,82.336
-0.291,1.566,-0.566,44.739,-1.648,70.557
-0.281,1.538,-0.529,37.537,-3.113,62.683
-0.265,1.524,-0.504,30.884,-1.770,56.519
-0.254,1.516,-0.513,26.001,1.770,51.208
-0.233,1.521,-0.538,24.353,5.859,46.448
-0.234,1.526,-0.581,25.635,8.423,41.443
-0.227,1.542,-0.587,28.931,7.385,35.828
-0.207,1.514,-0.573,30.823,4.517,28.687
-0.199,1.447,-0.572,29.663,2.014,20.447
-0.187,1.369,-0.570,24.109,0.244,14.038
-0.179,1.339,-0.563,16.968,-1.526,9.277
-0.177,1.312,-0.547,9.216,-2.869,4.944
-0.165,1.270,-0.546,2.747,-3.113,0.549
-0.162,1.235,-0.560,-2.319,-3.174,-3.479
-0.160,1.216,-0.577,-6.165,-3.845,-6.348
-0.154,1.194,-0.579,-7.874,-4.944,-9.216
-0.157,1.157,-0.571,-6.409,-6.104,-12.390
-0.167,1.097,-0.556,-2.686,-7.141,-14.526
-0.163,1.045,-0.533,1.465,-7.751,-15.076
-0.167,1.021,-0.513,4.456,-7.996,-14.282
-0.169,0.994,-0.500,3.601,-8.057,-14.160
-0.156,0.973,-0.502,0.427,-7.507,-13.977
-0.152,1.000,-0.521,-3.418,-7.263,-14.282
-0.155,1.000,-0.560,-5.676,-8.301,-16.907
-0.155,0.990,-0.600,-5.737,-10.376,-20.508
-0.154,0.966,-0.618,-4.333,-13.672,-23.315
-0.161,0.960,-0.628,-3.174,-17.212,-24.292
-0.157,0.979,-0.633,-2.563,-19.531,-24.353
-0.156,1.003,-0.658,-2.747,-20.081,-24.719
-0.163,1.008,-0.706,-2.991,-20.203,-26.184
-0.164,1.039,-0.777,-2.869,-20.508,-27.710
-0.171,1.107,-0.863,-2.197,-22.461,-28.870
-0.181,1.139,-0.945,1.160,-26.917,-31.799
-0.183,1.177,-1.014,7.202,-33.264,-35.461
-0.190,1.203,-1.056,13.123,-41.260,-39.001
-0.197,1.198,-1.061,18.311,-50.903,-42.358
-0.190,1.183,-1.021,20.996,-60.730,-46.021
-0.187,1.208,-0.982,20.813,-69.458,-49.744
-0.191,1.255,-0.993,17.151,-75.500,-54.260
-0.180,1.271,-1.042,12.146,-78.735,-59.631
-0.172,1.292,-1.118,7.263,-81.604,-63.965
-0.170,1.333,-1.193,5.859,-86.975,-67.383
-0.168,1.348,-1.231,7.202,-95.032,-71.289
-0.169,1.331,-1.215,12.695,-105.469,-75.928
-0.167,1.309,-1.160,20.630,-116.821,-79.956
-0.169,1.295,-1.090,28.748,-127.136,-83.923
-0.183,1.293,-1.044,34.241,-134.888,-87.830
-0.177,1.276,-0.992,36.438,-140.198,-91.553
-0.164,1.271,-0.959,36.133,-144.226,-94.727
-0.156,1.264,-0.923,35.400,-148.010,-97.290
-0.146,1.243,-0.887,37.964,-153.137,-100.464
-0.156,1.226,-0.836,43.762,-159.241,-104.492
-0.152,1.219,-0.776,49.622,-165.466,-108.337
-0.141,1.175,-0.712,55.664,-170.166,-112.305
-0.144,1.115,-0.656,61.951,-173.828,-115.417
-0.144,1.065,-0.585,69.031,-177.490,-117.859
-0.145,0.985,-0.496,78.064,-181.213,-120.361
-0.147,0.911,-0.391,87.524,-184.570,-122.559
-0.165,0.817,-0.290,95.825,-186.768,-124.390
-0.166,0.727,-0.192,100.647,-187.561,-125.366
-0.143,0.656,-0.095,100.342,-187.866,-125.977
-0.108,0.604,-0.018,95.215,-186.890,-126.770
-0.080,0.558,0.043,86.914,-185.669,-128.418
-0.073,0.469,0.098,76.355,-184.753,-130.676
-0.064,0.375,0.170,65.186,-184.814,-132.202
-0.040,0.331,0.263,52.307,-183.105,-130.249
-0.013,0.306,0.340,39.612,-177.856,-126.038
0.008,0.266,0.402,31.128,-170.288,-120.911
0.029,0.209,0.452,27.893,-162.476,-114.746
0.055,0.194,0.495,27.771,-153.625,-105.835
0.088,0.198,0.534,28.870,-144.226,-95.398
0.112,0.182,0.557,30.701,-134.155,-85.510
0.128,0.165,0.583,30.518,-124.878,-76.965
0.147,0.168,0.617,28.076,-116.211,-68.359
0.175,0.192,0.669,24.841,-108.459,-61.035
0.189,0.210,0.708,20.813,-100.281,-55.603
0.203,0.213,0.738,18.311,-91.003,-50.842
0.222,0.229,0.748,16.113,-80.688,-45.959
0.231,0.239,0.732,12.939,-70.496,-40.649
0.246,0.265,0.721,10.254,-61.523,-35.095
0.268,0.309,0.721,7.446,-54.321,-30.518
0.300,0.344,0.732,3.784,-47.302,-28.503
0.331,0.352,0.724,-0.977,-39.612,-28.198
0.359,0.333,0.696,-6.958,-31.128,-28.076
0.377,0.310,0.652,-12.634,-23.376,-26.550
0.431,0.319,0.634,-17.151,-17.090,-22.949
0.465,0.345,0.612,-21.301,-11.536,-18.494
0.475,0.390,0.573,-23.621,-6.287,-14.343
0.481,0.424,0.522,-22.949,-1.587,-11.230
0.496,0.443,0.475,-19.531,2.441,-8.179
0.510,0.438,0.439,-13.977,4.761,-5.676
0.529,0.436,0.426,-8.484,4.944,-3.479
0.556,0.445,0.437,-5.371,4.700,-0.916
0.566,0.472,0.451,-6.348,6.104,2.075
0.575,0.510,0.449,-9.033,9.460,4.150
0.593,0.551,0.428,-13.123,14.954,6.042
0.617,0.579,0.379,-16.907,20.081,7.202
0.635,0.608,0.318,-19.775,24.231,7.446
0.650,0.634,0.253,-20.142,25.635,7.141
0.659,0.647,0.202,-18.921,24.597,6.470
0.659,0.656,0.172,-16.541,20.935,5.432
0.661,0.668,0.170,-13.977,16.235,4.456
0.672,0.681,0.180,-12.207,12.207,3.845

0.551,0.185,-0.618,28.259,30.334,7.080
0.516,0.102,-0.559,32.471,27.649,12.024
0.478,0.090,-0.467,31.250,27.405,20.081
0.500,0.132,-0.399,26.917,34.119,29.480
0.490,0.117,-0.402,19.897,41.016,36.255
0.490,0.070,-0.485,13.062,47.424,41.138
0.452,0.101,-0.505,11.475,49.744,48.401
0.463,0.152,-0.495,13.977,48.767,56.335
0.466,0.105,-0.492,18.066,47.729,61.523
0.453,-0.006,-0.446,20.142,46.387,66.711
0.437,-0.052,-0.393,16.357,45.593,75.256
0.401,-0.109,-0.422,6.958,46.387,84.961
0.352,-0.106,-0.440,-0.488,46.326,96.375
0.300,-0.039,-0.418,-2.625,43.823,108.887
0.277,0.007,-0.405,0.488,41.260,119.263
0.269,0.024,-0.400,7.202,38.696,127.197
0.268,0.001,-0.383,12.756,34.668,134.277
0.263,0.015,-0.363,16.296,30.273,142.212
0.276,-0.012,-0.048,16.357,28.137,151.367
0.186,0.090,-0.354,15.381,30.701,161.255
0.158,0.219,-0.327,13.794,28.870,167.358
0.090,0.366,-0.362,12.878,30.823,171.387
0.076,0.510,-0.380,9.338,34.241,172.058
0.043,0.594,-0.394,5.066,38.330,169.373
-0.008,0.777,-0.390,3.967,41.199,164.673
0.058,0.683,-0.323,-0.671,45.166,158.691
0.045,0.699,-0.417,-7.935,57.678,155.518
-0.042,0.790,-0.429,-4.517,67.566,156.555
-0.075,0.798,-0.424,1.038,71.472,156.433
-0.050,0.760,-0.505,3.418,75.378,156.860
-0.039,0.851,-0.517,2.075,78.735,160.522
-0.050,0.978,-0.565,-1.709,81.787,162.354
-0.074,1.042,-0.709,-3.357,83.374,157.898
-0.079,1.090,-0.783,4.089,77.148,150.940
-0.068,1.085,-0.732,14.404,65.552,143.066
-0.079,1.058,-0.675,18.799,57.678,135.376
-0.103,1.046,-0.654,17.883,53.467,128.662
-0.114,1.008,-0.645,15.442,50.354,122.620
-0.132,0.982,-0.630,12.146,47.241,118.164
-0.141,0.982,-0.597,7.446,44.373,116.577
-0.143,0.992,-0.567,3.723,42.053,116.211
-0.148,1.015,-0.540,1.221,39.795,115.295
-0.181,1.053,-0.525,-1.221,37.720,111.816
-0.215,1.074,-0.528,-5.615,36.316,106.079
-0.238,1.092,-0.543,-11.230,36.133,100.342
-0.257,1.130,-0.579,-15.747,37.781,96.008
-0.272,1.172,-0.634,-17.761,39.795,92.712
-0.279,1.201,-0.691,-18.555,40.405,88.257
-0.290,1.206,-0.725,-16.846,38.818,82.886
-0.305,1.196,-0.745,-15.930,35.217,77.393
-0.299,1.193,-0.763,-16.907,31.311,72.205
-0.291,1.209,-0.792,-19.348,27.710,67.749
-0.296,1.245,-0.829,-22.583,23.987,63.721
-0.305,1.261,-0.851,-25.146,19.775,58.533
-0.305,1.250,-0.855,-26.611,15.869,52.734
-0.305,1.243,-0.855,-27.283,12.451,47.485
-0.328,1.285,-0.866,-27.161,9.888,42.236
-0.344,1.331,-0.881,-26.123,7.812,36.621
-0.339,1.317,-0.894,-22.705,5.554,29.236
-0.341,1.258,-0.900,-15.564,3.113,22.034
-0.341,1.185,-0.889,-8.301,1.038,17.517
-0.328,1.160,-0.870,-3.479,-0.488,15.808
-0.310,1.171,-0.866,-2.686,-0.549,14.648
-0.295,1.167,-0.893,-3.174,0.244,12.207
-0.290,1.149,-0.950,-4.272,0.610,7.812
-0.276,1.119,-1.009,-6.592,-0.977,3.540
-0.267,1.085,-1.043,-8.606,-5.005,-0.732
-0.265,1.062,-1.054,-10.315,-11.414,-4.272
-0.260,1.040,-1.055,-12.573,-19.226,-7.202
-0.256,1.021,-1.062,-14.893,-26.978,-10.620
-0.252,0.992,-1.085,-17.334,-33.813,-14.282
-0.261,0.956,-1.098,-19.287,-40.527,-17.517
-0.271,0.936,-1.109,-20.874,-47.729,-19.653
-0.269,0.930,-1.120,-24.231,-54.932,-21.240
-0.264,0.924,-1.133,-28.442,-61.340,-22.644
-0.270,0.907,-1.152,-30.579,-66.772,-24.658
-0.271,0.891,-1.189,-32.349,-71.777,-26.672
-0.261,0.897,-1.226,-35.522,-77.209,-27.710
-0.260,0.909,-1.262,-36.438,-82.581,-29.053
-0.253,0.926,-1.291,-32.715,-87.952,-31.494
-0.247,0.917,-1.305,-25.146,-93.506,-33.875
-0.247,0.893,-1.293,-13.672,-99.548,-36.133
-0.246,0.865,-1.244,-1.831,-105.591,-36.987
-0.256,0.850,-1.228,7.141,-110.718,-36.926
-0.247,0.864,-1.183,15.564,-117.676,-35.889
-0.223,0.859,-1.122,21.362,-124.390,-36.255
-0.212,0.861,-1.068,24.536,-129.150,-37.598
-0.207,0.863,-1.025,24.231,-132.812,-39.246
-0.199,0.864,-1.002,19.958,-136.414,-40.771
-0.179,0.862,-0.966,14.282,-140.991,-42.236
-0.175,0.895,-0.949,9.705,-145.508,-43.945
-0.176,0.930,-0.948,7.446,-150.208,-46.753
-0.146,0.947,-0.927,5.920,-155.457,-50.232
-0.127,0.939,-0.896,6.531,-159.973,-53.894
-0.119,0.913,-0.863,9.766,-163.513,-57.007
-0.115,0.879,-0.828,13.306,-166.809,-59.082
-0.104,0.849,-0.778,16.846,-170.715,-60.120
-0.091,0.838,-0.725,20.447,-174.133,-59.631
-0.087,0.825,-0.676,23.926,-176.819,-59.387
-0.067,0.795,-0.623,26.489,-178.894,-60.120
-0.031,0.781,-0.575,26.062,-179.749,-60.913
0.005,0.782,-0.542,23.865,-178.772,-61.462
0.030,0.776,-0.525,21.606,-176.819,-62.378
0.052,0.755,-0.523,20.630,-175.049,-63.904
0.083,0.721,-0.514,19.714,-174.622,-65.674
0.110,0.694,-0.490,19.531,-175.720,-67.139
0.117,0.666,-0.460,21.118,-177.063,-68.359
0.120,0.648,-0.429,23.437,-178.284,-69.153
0.137,0.635,-0.386,25.452,-178.833,-69.336
0.172,0.609,-0.325,27.954,-178.345,-68.726
0.204,0.600,-0.271,32.227,-176.758,-67.200
0.233,0.579,-0.233,36.255,-174.927,-65.186
0.248,0.564,-0.196,39.917,-172.546,-62.988
0.262,0.552,-0.142,43.213,-169.495,-61.035
0.292,0.552,-0.104,43.274,-165.649,-58.655
0.303,0.538,-0.091,41.077,-160.645,-56.213
0.316,0.543,-0.080,39.001,-155.273,-54.321
0.340,0.559,-0.060,36.438,-149.902,-52.856
0.361,0.568,-0.036,34.851,-145.447,-51.758
0.361,0.555,-0.013,36.072,-141.663,-51.453
0.355,0.522,0.022,39.978,-139.465,-51.147
0.360,0.479,0.076,44.617,-137.695,-49.744
0.368,0.448,0.138,47.974,-134.888,-46.875
0.389,0.431,0.210,50.781,-130.615,-43.274
0.418,0.419,0.280,52.307,-124.817,-39.673
0.425,0.409,0.316,51.697,-117.126,-35.767
0.434,0.416,0.331,50.232,-108.643,-31.555
0.434,0.420,0.340,47.852,-100.281,-28.503
0.427,0.410,0.359,47.119,-92.896,-26.367
0.419,0.421,0.375,46.326,-86.670,-23.804
0.436,0.431,0.420,43.701,-81.421,-21.912
0.438,0.445,0.464,38.818,-75.745,-20.142
0.427,0.462,0.505,33.875,-68.848,-19.043
0.429,0.474,0.528,28.137,-60.364,-18.860
0.453,0.483,0.534,20.813,-50.781,-18.616
0.474,0.495,0.527,13.367,-41.138,-18.372
0.484,0.486,0.508,7.202,-31.921,-18.127
0.490,0.482,0.492,3.418,-23.621,-17.700
0.500,0.473,0.470,0.610,-16.602,-16.602
0.530,0.444,0.454,-2.197,-10.742,-14.709
0.561,0.445,0.445,-5.432,-5.737,-11.780
0.579,0.485,0.430,-9.827,0.183,-8.057
0.593,0.535,0.388,-16.357,7.446,-5.554
0.619,0.572,0.326,-21.851,15.259,-4.761
0.639,0.579,0.244,-24.292,21.423,-5.127
0.649,0.562,0.174,-22.827,24.963,-5.432
0.667,0.550,0.122,-18.921,24.841,-5.127
0.698,0.559,0.097,-14.893,21.912,-4.639
0.718,0.576,0.087,-11.047,18.250,-4.700

0.571,-0.916,-0.557,24.780,48.706,-8.240
0.577,-0.851,-0.200,24.841,36.743,-2.258
0.526,-0.792,-0.187,8.301,41.748,1.160
0.524,-0.760,-0.270,-16.663,57.373,2.380
0.500,-0.690,-0.444,-32.593,68.970,4.700
0.509,-0.605,-0.497,-30.212,70.007,7.141
0.494,-0.579,-0.416,-16.602,67.505,8.484
0.478,-0.609,-0.310,-2.014,68.848,9.705
0.454,-0.630,-0.282,8.179,75.500,13.062
0.440,-0.637,-0.295,14.099,84.106,18.433
0.401,-0.623,-0.273,19.226,90.942,25.024
0.359,-0.546,-0.198,22.339,97.229,32.288
0.335,-0.460,-0.123,21.301,105.530,38.025
0.319,-0.419,-0.092,16.968,116.272,40.649
0.302,-0.393,-0.144,12.390,127.563,41.931
0.275,-0.303,-0.234,10.010,136.292,44.800
0.257,-0.161,-0.279,12.451,139.771,46.753
0.222,-0.077,-0.300,14.465,141.235,42.847
0.175,-0.047,-0.300,17.883,142.090,33.691
0.148,-0.053,-0.300,22.461,143.921,24.292
0.112,-0.090,-0.323,25.696,148.315,16.357
0.080,-0.121,-0.363,26.550,155.212,11.536
0.072,-0.168,-0.407,23.254,163.269,9.277
-0.011,-0.127,-0.567,20.325,174.316,8.423
0.005,-0.155,-0.531,8.423,184.998,7.996
-0.028,-0.183,-0.642,-4.456,192.627,4.761
-0.053,-0.231,-0.721,-11.169,197.571,1.282
-0.072,-0.274,-0.771,-13.489,200.378,0.793
-0.093,-0.264,-0.817,-11.047,202.759,4.028
-0.091,-0.213,-0.867,-5.859,204.651,7.874
-0.090,-0.131,-0.961,-0.854,206.665,9.888
-0.089,-0.094,-1.081,3.052,206.970,7.446
-0.084,-0.110,-1.189,8.423,203.186,1.099
-0.083,-0.159,-1.246,16.602,194.336,-5.920
-0.074,-0.233,-1.247,25.574,181.824,-11.353
-0.095,-0.289,-1.237,32.104,169.006,-12.817
-0.096,-0.321,-1.215,35.706,157.532,-10.620
-0.098,-0.336,-1.188,34.058,147.461,-6.836
-0.106,-0.356,-1.169,28.870,139.038,-2.747
-0.111,-0.347,-1.163,21.606,132.202,2.014
-0.122,-0.300,-1.158,12.878,127.380,6.226
-0.140,-0.245,-1.147,5.005,124.268,8.911
-0.166,-0.247,-1.172,0.000,122.131,8.667
-0.193,-0.229,-1.169,-2.075,118.225,9.644
-0.238,-0.170,-1.186,-1.160,112.915,12.085
-0.257,-0.149,-1.168,2.319,107.117,9.888
-0.270,-0.143,-1.185,2.991,103.577,5.554
-0.285,-0.146,-1.230,1.099,101.624,1.831
-0.307,-0.156,-1.267,0.183,99.365,-1.282
-0.320,-0.182,-1.285,0.732,95.276,-3.723
-0.338,-0.220,-1.278,2.197,90.393,-5.005
-0.363,-0.244,-1.270,3.479,86.121,-5.249
-0.379,-0.228,-1.259,2.686,82.703,-4.578
-0.378,-0.187,-1.293,-0.732,81.116,-3.784
-0.368,-0.174,-1.384,-6.287,79.834,-5.371
-0.357,-0.180,-1.475,-9.949,77.271,-9.155
-0.365,-0.233,-1.543,-9.338,71.106,-13.977
-0.363,-0.276,-1.577,-4.761,62.012,-17.944
-0.350,-0.322,-1.568,-0.854,51.880,-19.897
-0.355,-0.356,-1.550,1.282,42.725,-20.386
-0.361,-0.404,-1.544,0.549,35.950,-19.958
-0.359,-0.440,-1.558,-0.732,31.189,-18.982
-0.344,-0.472,-1.574,-2.380,26.550,-17.456
-0.338,-0.510,-1.585,-3.967,21.912,-15.442
-0.326,-0.545,-1.593,-4.456,17.883,-12.756
-0.315,-0.569,-1.599,-3.784,13.672,-8.911
-0.316,-0.570,-1.617,-2.563,8.972,-4.456
-0.319,-0.575,-1.624,-1.526,3.052,-0.183
-0.314,-0.585,-1.621,-0.916,-3.662,3.418
-0.314,-0.602,-1.631,0.732,-11.108,6.470
-0.319,-0.612,-1.620,2.380,-19.592,9.094
-0.331,-0.647,-1.588,3.052,-28.809,12.146
-0.342,-0.680,-1.535,3.357,-37.170,15.991
-0.338,-0.690,-1.494,2.625,-42.786,21.484
-0.330,-0.684,-1.474,2.258,-47.729,26.794
-0.318,-0.682,-1.467,2.014,-52.124,31.250
-0.309,-0.690,-1.482,3.052,-56.213,35.767
-0.288,-0.703,-1.486,5.554,-60.669,41.077
-0.296,-0.717,-1.477,9.277,-66.528,47.546
-0.295,-0.713,-1.450,13.977,-73.059,54.077
-0.279,-0.697,-1.415,16.785,-79.773,60.303
-0.270,-0.693,-1.391,17.090,-85.815,65.186
-0.260,-0.694,-1.369,17.517,-91.125,69.824
-0.263,-0.695,-1.351,17.700,-96.008,74.829
-0.251,-0.678,-1.319,18.921,-100.586,80.627
-0.234,-0.651,-1.288,19.836,-104.919,86.731
-0.230,-0.623,-1.260,20.630,-108.948,92.651
-0.219,-0.570,-1.238,21.790,-112.305,98.022
-0.208,-0.532,-1.234,22.949,-115.356,101.685
-0.195,-0.500,-1.225,23.132,-118.591,104.065
-0.187,-0.483,-1.209,23.499,-121.887,105.713
-0.185,-0.469,-1.183,24.658,-125.549,107.056
-0.163,-0.448,-1.148,25.696,-128.296,108.521
-0.150,-0.436,-1.133,25.330,-129.944,110.718
-0.139,-0.411,-1.125,24.475,-130.920,112.976
-0.120,-0.380,-1.123,24.231,-131.104,115.295
-0.107,-0.336,-1.107,24.109,-131.714,117.676
-0.100,-0.292,-1.089,24.658,-132.385,120.056
-0.072,-0.234,-1.064,26.367,-133.179,121.521
-0.058,-0.179,-1.024,29.541,-133.972,121.765
-0.046,-0.143,-0.998,32.104,-134.277,120.300
-0.017,-0.100,-0.957,34.668,-133.850,117.737
0.006,-0.080,-0.924,36.377,-132.874,114.685
0.019,-0.055,-0.888,38.391,-132.202,111.816
0.039,-0.023,-0.844,39.856,-132.080,109.497
0.069,-0.017,-0.813,39.917,-131.287,107.056
0.102,-0.010,-0.796,38.208,-129.028,103.943
0.136,0.005,-0.784,36.194,-125.427,101.685
0.163,0.011,-0.783,34.180,-122.009,100.037
0.195,0.048,-0.762,35.278,-120.178,98.450
0.229,0.092,-0.733,37.476,-119.629,96.130
0.246,0.122,-0.713,38.757,-119.690,91.919
0.267,0.120,-0.677,38.452,-119.751,86.365
0.290,0.095,-0.652,36.194,-118.896,81.970
0.303,0.088,-0.626,33.447,-117.615,80.200
0.326,0.088,-0.602,29.358,-116.272,79.834
0.351,0.105,-0.585,24.109,-114.319,79.956
0.367,0.128,-0.574,19.043,-112.061,79.773
0.381,0.173,-0.560,15.564,-109.802,79.163
0.383,0.234,-0.550,12.451,-108.826,77.332
0.387,0.293,-0.529,10.376,-108.887,73.425
0.406,0.331,-0.490,9.644,-108.704,67.200
0.419,0.351,-0.458,10.620,-107.300,59.937
0.414,0.359,-0.431,12.634,-104.370,52.856
0.433,0.357,-0.397,15.381,-101.013,46.814
0.452,0.319,-0.394,17.761,-96.863,42.114
0.455,0.287,-0.381,20.996,-92.712,39.734
0.456,0.290,-0.345,23.865,-89.783,39.490
0.454,0.300,-0.308,23.987,-87.097,39.673
0.456,0.311,-0.274,20.447,-82.947,38.696
0.464,0.327,-0.240,15.320,-76.477,36.316
0.471,0.352,-0.228,8.850,-68.726,33.752
0.485,0.369,-0.223,2.136,-61.157,30.701
0.501,0.386,-0.228,-1.831,-53.772,28.076
0.512,0.411,-0.260,-4.150,-46.509,26.184
0.520,0.415,-0.299,-4.211,-39.307,24.353
0.529,0.416,-0.325,-0.916,-33.264,22.217
0.550,0.413,-0.334,4.272,-28.870,19.714
0.564,0.412,-0.325,8.911,-25.452,17.151
0.573,0.422,-0.307,13.428,-22.766,14.099
0.575,0.414,-0.302,15.259,-19.897,9.644
0.592,0.363,-0.312,13.611,-15.991,4.883
0.614,0.312,-0.342,9.705,-10.864,1.709
0.638,0.284,-0.368,5.615,-5.920,1.282
0.642,0.282,-0.391,1.526,-2.563,2.869
0.648,0.325,-0.411,-0.244,-0.854,4.578
0.661,0.385,-0.420,-0.305,-1.038,4.272
0.672,0.436,-0.434,-0.183,-1.282,1.038
0.693,0.445,-0.450,-0.854,-1.160,-4.333

0.386,-0.702,-0.342,-37.170,40.161,-7.385
0.419,-0.662,-0.348,-38.574,51.453,-0.793
0.387,-0.542,-0.372,-36.316,62.500,3.967
0.403,-0.466,-0.454,-28.503,73.730,5.005
0.374,-0.383,-0.579,-14.099,81.360,4.028
0.388,-0.321,-0.686,4.272,83.008,0.122
0.376,-0.368,-0.658,25.696,78.735,-5.493
0.368,-0.448,-0.568,41.687,72.998,-11.414
0.364,-0.499,-0.543,44.067,71.167,-14.893
0.370,-0.515,-0.591,36.499,71.777,-14.893
0.360,-0.515,-0.633,28.564,70.618,-13.245
0.330,-0.499,-0.606,23.254,66.467,-11.047
0.298,-0.456,-0.531,20.630,63.660,-8.118
0.288,-0.423,-0.462,19.226,64.636,-6.714
0.272,-0.417,-0.420,18.921,68.726,-6.409
0.248,-0.437,-0.358,22.461,73.914,-5.859
0.211,-0.431,-0.256,30.212,81.055,-3.601
0.194,-0.402,-0.210,37.292,90.576,0.305
0.164,-0.362,-0.206,43.213,102.173,4.395
0.120,-0.324,-0.212,48.401,113.281,8.240
0.090,-0.283,-0.234,52.063,122.437,10.925
0.043,-0.240,-0.282,54.016,129.822,12.024
0.042,-0.273,-0.267,54.688,134.888,10.986
0.001,-0.270,-0.293,52.185,140.259,11.536
-0.017,-0.266,-0.279,46.631,148.560,14.160
-0.013,-0.198,-0.294,47.119,156.799,15.320
-0.055,-0.185,-0.370,38.086,168.091,15.198
-0.050,-0.219,-0.475,27.649,179.077,12.268
-0.081,-0.285,-0.586,23.682,186.707,10.071
-0.115,-0.290,-0.711,26.489,191.895,12.939
-0.111,-0.204,-0.824,36.438,192.810,17.578
-0.114,-0.121,-0.893,48.645,190.857,19.653
-0.134,-0.060,-0.937,61.218,187.805,17.517
-0.157,-0.059,-0.985,72.754,184.570,11.780
-0.193,-0.120,-1.035,79.895,181.335,5.249
-0.208,-0.174,-1.067,85.022,177.246,1.221
-0.215,-0.227,-1.121,86.121,172.241,0.549
-0.212,-0.244,-1.169,83.618,166.138,2.991
-0.222,-0.251,-1.215,77.454,158.997,5.981
-0.237,-0.245,-1.265,67.200,151.367,8.118
-0.255,-0.224,-1.301,55.420,143.494,9.460
-0.276,-0.208,-1.333,41.260,135.864,9.705
-0.310,-0.230,-1.411,27.466,128.479,9.338
-0.332,-0.195,-1.458,20.874,117.737,12.878
-0.332,-0.131,-1.480,20.020,105.713,16.541
-0.323,-0.092,-1.506,18.616,96.863,15.320
-0.324,-0.115,-1.549,13.000,90.698,11.719
-0.377,-0.175,-1.606,8.728,85.144,8.362
-0.372,-0.210,-1.614,11.230,78.491,5.920
-0.353,-0.217,-1.633,15.991,71.167,5.493
-0.370,-0.200,-1.651,21.851,63.843,7.385
-0.384,-0.167,-1.672,26.306,57.739,9.216
-0.390,-0.153,-1.708,28.687,51.453,8.972
-0.390,-0.152,-1.739,30.151,44.189,6.714
-0.384,-0.171,-1.763,30.273,35.767,2.869
-0.363,-0.191,-1.778,30.334,27.649,-1.160
-0.378,-0.229,-1.798,30.579,19.470,-3.601
-0.389,-0.264,-1.789,31.738,10.742,-4.517
-0.385,-0.328,-1.780,33.813,2.563,-4.333
-0.382,-0.367,-1.785,35.278,-3.845,-1.770
-0.375,-0.393,-1.784,36.194,-9.705,3.235
-0.376,-0.410,-1.783,36.438,-17.029,9.399
-0.349,-0.408,-1.766,36.865,-25.940,14.709
-0.337,-0.422,-1.746,35.767,-34.729,19.226
-0.342,-0.452,-1.720,34.424,-42.847,23.132
-0.352,-0.467,-1.688,34.180,-50.537,27.466
-0.343,-0.470,-1.658,34.241,-57.922,31.860
-0.330,-0.480,-1.641,34.241,-64.636,36.499
-0.323,-0.498,-1.613,35.400,-71.533,40.588
-0.326,-0.511,-1.593,38.940,-78.430,45.288
-0.318,-0.507,-1.548,43.030,-86.060,50.781
-0.307,-0.495,-1.517,46.875,-93.994,56.091
-0.293,-0.464,-1.460,51.147,-102.051,61.096
-0.292,-0.457,-1.400,54.260,-109.070,65.247
-0.294,-0.443,-1.363,55.176,-113.892,68.726
-0.271,-0.431,-1.338,55.359,-117.737,71.655
-0.258,-0.427,-1.324,53.711,-122.620,74.524
-0.255,-0.426,-1.312,51.453,-127.930,77.515
-0.245,-0.400,-1.297,49.744,-132.874,81.177
-0.250,-0.365,-1.286,48.767,-137.939,85.388
-0.258,-0.308,-1.262,48.157,-143.005,88.928
-0.265,-0.257,-1.240,47.363,-148.010,90.454
-0.256,-0.214,-1.203,46.692,-153.320,90.698
-0.254,-0.178,-1.161,45.593,-157.959,90.942
-0.252,-0.139,-1.105,44.983,-162.354,91.248
-0.234,-0.111,-1.058,43.945,-165.344,90.332
-0.221,-0.078,-1.018,42.175,-166.321,89.600
-0.205,-0.045,-0.997,40.344,-166.138,89.661
-0.177,0.003,-0.985,38.330,-165.161,89.844
-0.159,0.052,-0.976,37.048,-164.490,89.783
-0.133,0.097,-0.980,36.621,-163.818,88.867
-0.098,0.133,-0.987,37.048,-162.903,87.585
-0.073,0.162,-0.995,39.551,-162.537,86.609
-0.054,0.173,-0.990,44.373,-163.147,85.144
-0.048,0.184,-0.951,50.171,-164.795,83.862
-0.019,0.225,-0.884,55.420,-166.016,82.092
