aX,aY,aZ,gX,gY,gZ
-0.060,-0.018,-1.023,0.854,0.977,-1.343
-0.064,-0.007,-1.025,2.197,0.732,0.244
-0.071,-0.001,-1.017,3.723,0.122,0.977
-0.079,0.001,-1.000,5.493,-0.427,1.221
-0.078,0.004,-0.980,6.348,-0.549,0.854
-0.079,0.010,-0.971,5.920,-0.061,0.122
-0.090,-0.004,-0.976,3.723,1.343,-0.183
-0.091,-0.016,-1.004,0.854,1.770,-0.244
-0.079,-0.018,-1.025,0.244,1.160,0.183
-0.072,-0.019,-1.033,1.160,-0.244,0.610
-0.067,-0.020,-1.034,2.747,-1.587,0.610
-0.070,-0.031,-1.033,5.310,-2.563,1.038
-0.071,-0.026,-1.016,8.484,-2.625,2.747
-0.076,-0.006,-0.995,13.000,-1.587,4.456
-0.096,0.005,-0.970,16.785,-0.122,5.432
-0.118,0.005,-0.940,19.043,2.136,6.165
-0.135,0.013,-0.927,18.433,5.188,5.737
-0.145,0.016,-0.948,14.099,7.996,4.761
-0.153,0.016,-0.991,9.949,9.338,3.113
-0.159,0.015,-1.033,6.653,8.728,1.404
-0.168,0.013,-1.067,5.127,6.226,0.305

1.171,1.071,-0.326,-45.410,28.503,2.563
1.439,1.064,-0.285,-69.885,24.780,-0.977
1.584,1.129,-0.367,-88.989,19.775,1.343
1.609,1.120,-0.500,-110.962,17.700,7.874
1.609,1.110,-0.627,-122.742,16.724,15.015
1.506,1.113,-0.783,-120.850,17.273,15.503
1.464,1.123,-0.858,-104.675,17.700,7.568
1.438,1.118,-0.765,-78.430,18.616,-8.057
1.425,0.991,-0.568,-53.345,24.292,-27.832
1.491,0.790,-0.500,-44.922,36.560,-42.236
1.508,0.661,-0.513,-54.199,46.204,-44.617
1.408,0.574,-0.538,-72.144,45.776,-36.926
1.249,0.504,-0.527,-89.661,39.917,-24.780
1.054,0.482,-0.493,-103.882,35.950,-12.451
0.810,0.506,-0.397,-113.892,36.560,-2.869
0.609,0.501,-0.251,-122.375,42.358,2.808
0.318,0.482,-0.296,-136.902,53.650,5.493
0.127,0.448,-0.353,-155.884,65.491,7.080
0.010,0.480,-0.461,-165.039,74.158,9.460
-0.137,0.491,-0.567,-169.922,77.209,11.597
-0.264,0.479,-0.658,-171.631,75.500,14.832
-0.352,0.446,-0.784,-172.302,69.519,19.958
-0.451,0.438,-0.876,-164.062,59.875,27.161
-0.573,0.505,-0.908,-140.747,50.842,39.001
-0.689,0.560,-0.937,-115.540,47.241,55.420
-0.811,0.597,-0.941,-91.858,47.974,71.960
-0.915,0.667,-0.897,-64.392,51.270,83.618
-0.999,0.686,-0.853,-41.931,56.396,85.815
-1.040,0.620,-0.816,-31.006,59.937,77.698
-1.047,0.515,-0.790,-26.245,58.289,64.941
-1.018,0.448,-0.802,-23.560,51.880,53.833
-0.938,0.475,-0.825,-21.362,43.274,51.575
-0.893,0.530,-0.841,-18.799,35.767,59.143
-0.900,0.600,-0.831,-15.503,29.114,70.862
-0.926,0.689,-0.803,-11.475,23.132,79.773
-0.947,0.758,-0.796,-11.108,17.456,81.299
-0.946,0.780,-0.824,-17.212,11.658,73.181
-0.918,0.769,-0.836,-23.743,3.906,55.969
-0.850,0.704,-0.841,-28.198,-5.066,32.959
-0.739,0.619,-0.824,-31.860,-16.785,8.728
-0.623,0.515,-0.803,-33.203,-28.931,-11.719
-0.534,0.431,-0.810,-36.011,-28.076,-26.123
-0.442,0.350,-0.856,-35.217,-22.217,-33.325
-0.361,0.293,-0.911,-28.015,-14.709,-35.339
-0.289,0.260,-0.946,-15.625,-8.362,-34.790
-0.224,0.250,-0.952,-0.977,-3.967,-33.325
-0.163,0.260,-0.934,12.878,-1.404,-31.921
-0.129,0.272,-0.882,25.513,-0.671,-29.968
-0.116,0.292,-0.812,35.278,-0.977,-26.306
-0.100,0.340,-0.753,38.818,-0.977,-20.264
-0.075,0.365,-0.684,33.264,-0.854,-14.832
-0.055,0.384,-0.692,21.423,0.854,-11.292
-0.039,0.386,-0.742,8.362,2.991,-8.423
-0.033,0.376,-0.809,-2.380,3.235,-6.226
-0.019,0.381,-0.859,-6.287,0.549,-3.967
-0.011,0.415,-0.872,-4.761,-2.686,-0.427
-0.019,0.436,-0.861,-2.380,-5.005,3.601
-0.027,0.461,-0.855,-0.488,-5.554,7.568
-0.039,0.482,-0.861,1.038,-4.700,10.193
-0.053,0.485,-0.862,1.221,-3.418,10.132
-0.047,0.493,-0.875,1.038,-1.770,7.996
-0.044,0.492,-0.881,1.587,-0.366,4.333
-0.032,0.488,-0.870,0.854,0.549,0.671
-0.002,0.492,-0.883,-0.854,1.587,-1.282
0.018,0.482,-0.912,-4.028,2.319,-2.197
0.032,0.472,-0.938,-6.592,1.648,-2.136
0.035,0.469,-0.945,-7.141,-0.061,-1.221
0.022,0.475,-0.943,-6.897,-1.831,0.854
0.011,0.487,-0.941,-6.714,-3.723,2.930
0.016,0.500,-0.937,-5.920,-5.188,3.906
0.009,0.505,-0.930,-5.493,-5.981,4.517
0.001,0.507,-0.923,-5.249,-6.409,4.578
0.005,0.512,-0.916,-4.517,-7.080,4.028
0.004,0.511,-0.903,-3.906,-7.446,2.502
0.001,0.499,-0.899,-3.845,-7.202,0.244
0.004,0.487,-0.900,-3.601,-6.775,-1.404
0.011,0.480,-0.904,-3.052,-6.470,-2.808
0.016,0.484,-0.903,-2.319,-6.714,-2.319
0.014,0.491,-0.896,-1.404,-7.080,-0.549
0.001,0.503,-0.891,-0.854,-7.385,2.319
-0.014,0.518,-0.884,-0.916,-7.507,5.737
-0.031,0.536,-0.886,-0.793,-7.446,8.118
-0.041,0.542,-0.894,-1.343,-7.263,8.789
-0.043,0.535,-0.899,-0.610,-7.202,7.751
-0.042,0.528,-0.880,2.197,-7.324,5.371
-0.042,0.521,-0.846,5.127,-7.080,2.563
-0.032,0.522,-0.822,6.409,-5.432,0.732
-0.027,0.518,-0.819,5.310,-3.235,-0.488
-0.031,0.513,-0.840,2.930,-1.343,-0.793
-0.027,0.507,-0.864,1.099,-0.916,-0.488
-0.021,0.508,-0.875,0.427,-1.892,-0.061
-0.022,0.510,-0.872,0.671,-3.357,0.488
-0.027,0.511,-0.860,1.648,-4.517,1.099
-0.028,0.517,-0.850,2.075,-5.188,0.793
-0.029,0.508,-0.835,2.197,-5.371,-0.793
-0.025,0.497,-0.826,2.991,-4.761,-2.563
-0.013,0.489,-0.817,4.089,-3.662,-4.456
-0.001,0.482,-0.814,4.822,-2.197,-5.798
0.015,0.473,-0.807,5.249,-0.854,-6.592
0.026,0.459,-0.803,4.395,0.000,-6.409
0.029,0.449,-0.803,2.991,0.305,-5.310
0.038,0.444,-0.807,0.610,0.183,-3.601
0.040,0.447,-0.813,-2.808,-0.122,-0.854
0.032,0.453,-0.823,-5.493,-0.427,2.136
0.019,0.468,-0.827,-8.179,-0.183,4.150
0.005,0.481,-0.837,-9.949,0.488,5.005
-0.006,0.484,-0.851,-10.376,2.075,4.700
-0.013,0.485,-0.864,-9.399,3.479,3.601
-0.019,0.492,-0.865,-7.324,4.822,2.930
-0.034,0.500,-0.866,-4.272,5.859,2.563
-0.042,0.510,-0.873,-3.052,6.165,2.747
-0.045,0.517,-0.894,-3.418,5.981,2.991
-0.048,0.515,-0.917,-4.089,5.066,2.747
-0.051,0.510,-0.927,-3.845,2.869,1.953
-0.052,0.506,-0.922,-2.197,0.183,0.671
-0.050,0.501,-0.900,0.427,-1.770,-0.244
-0.043,0.507,-0.876,2.563,-2.930,-0.732
-0.036,0.515,-0.853,4.089,-2.869,-0.793
-0.037,0.522,-0.843,3.235,-1.770,-0.916
-0.048,0.520,-0.854,0.122,-0.549,-1.465
-0.050,0.514,-0.881,-2.625,0.244,-2.075
-0.038,0.518,-0.895,-2.930,0.000,-2.808
-0.032,0.521,-0.897,-1.831,-0.244,-3.723
-0.037,0.521,-0.900,-0.671,0.000,-4.211
-0.039,0.511,-0.909,0.916,0.183,-4.822
-0.034,0.508,-0.914,2.502,0.183,-5.310
-0.026,0.505,-0.915,4.517,-0.244,-5.676
-0.024,0.501,-0.916,5.920,-0.732,-6.348
-0.019,0.499,-0.914,6.470,-1.343,-6.897
-0.007,0.501,-0.908,6.897,-2.136,-7.385
-0.004,0.499,-0.906,6.836,-2.869,-8.240
-0.007,0.488,-0.902,6.348,-3.479,-8.362
-0.009,0.485,-0.887,6.470,-4.333,-7.568
-0.013,0.486,-0.869,5.981,-4.639,-6.226
-0.030,0.482,-0.865,4.333,-4.028,-4.761
-0.051,0.484,-0.877,1.953,-3.845,-2.686
-0.068,0.493,-0.889,-0.244,-4.089,-0.488
-0.081,0.511,-0.895,-2.258,-5.127,1.953
-0.090,0.526,-0.901,-3.967,-6.226,3.784
-0.092,0.542,-0.908,-5.371,-7.263,4.211
-0.075,0.557,-0.916,-6.348,-8.240,2.808
-0.059,0.566,-0.922,-5.554,-8.972,-0.610
-0.041,0.570,-0.914,-3.479,-9.216,-4.944
-0.032,0.559,-0.907,-1.526,-9.094,-9.155
-0.020,0.540,-0.910,0.549,-8.911,-13.550
-0.000,0.523,-0.911,2.380,-8.789,-16.785
0.014,0.506,-0.909,3.784,-8.789,-18.799
0.030,0.498,-0.908,5.249,-8.728,-19.653
0.045,0.491,-0.905,5.859,-8.423,-19.165

0.772,0.691,-1.354,-35.950,-32.959,17.822
0.973,0.605,-1.076,-24.719,-29.114,14.160
1.063,0.562,-1.020,-14.587,-11.963,17.761
1.098,0.513,-1.040,-21.118,9.216,30.701
1.100,0.568,-1.102,-27.832,26.672,48.462
1.019,0.729,-1.268,-39.124,36.255,62.317
0.889,0.869,-1.454,-60.730,33.325,64.697
0.827,0.927,-1.586,-79.651,13.672,52.002
0.867,0.931,-1.599,-86.731,-19.287,27.771
0.958,0.831,-1.427,-88.013,-52.429,0.793
1.042,0.691,-1.200,-86.121,-73.242,-18.677
1.150,0.494,-1.055,-87.463,-76.355,-30.029
1.212,0.335,-0.966,-87.646,-67.688,-33.875
1.192,0.274,-0.917,-84.900,-55.237,-30.762
1.124,0.255,-0.929,-82.031,-44.739,-25.513
1.062,0.228,-0.904,-77.942,-38.513,-22.583
0.976,0.199,-0.877,-73.608,-36.011,-23.071
0.913,0.092,-0.840,-69.397,-29.419,-23.682
0.879,0.056,-0.810,-63.843,-22.461,-21.118
0.744,-0.017,-0.743,-57.495,-13.855,-14.709
0.566,-0.020,-0.723,-46.753,-2.136,-3.418
0.195,-0.093,-0.780,-30.396,11.536,14.221
0.311,0.243,-0.660,-11.719,22.217,37.354
0.311,0.476,-0.566,3.845,32.715,48.462
-0.093,0.337,-0.569,-13.245,44.617,45.776
-0.376,0.225,-0.619,-42.236,49.866,45.105
-0.466,0.213,-0.698,-57.251,46.265,48.401
-0.528,0.189,-0.725,-61.707,37.659,51.331
-0.623,0.160,-0.725,-57.495,31.555,57.007
-0.728,0.188,-0.652,-47.974,31.921,70.618
-0.844,0.184,-0.546,-40.039,39.734,91.736
-0.967,0.185,-0.538,-40.833,52.795,116.211
-1.076,0.246,-0.578,-48.584,64.636,138.672
-1.200,0.318,-0.611,-58.105,70.374,154.846
-1.308,0.381,-0.656,-70.557,68.909,161.926
-1.348,0.476,-0.709,-84.106,61.951,160.095
-1.354,0.549,-0.748,-97.046,52.368,151.672
-1.344,0.580,-0.825,-111.267,43.640,138.611
-1.275,0.598,-0.935,-123.108,35.645,122.925
-1.180,0.594,-1.036,-124.451,27.893,104.675
-1.089,0.544,-1.126,-116.211,20.691,84.778
-0.991,0.482,-1.203,-100.159,14.526,65.430
-0.892,0.426,-1.259,-77.332,8.545,47.668
-0.800,0.366,-1.292,-53.284,2.502,31.616
-0.702,0.315,-1.291,-30.640,-3.418,17.578
-0.656,0.309,-1.329,-12.390,-12.268,6.226
-0.465,0.242,-1.202,-0.732,-38.330,-1.099
-0.479,0.144,-1.107,11.414,-48.767,-10.742
-0.445,0.098,-0.999,13.367,-50.842,-17.639
-0.361,0.070,-0.911,18.127,-46.570,-22.095
-0.314,0.056,-0.839,22.400,-36.194,-26.978
-0.290,0.038,-0.795,27.649,-23.193,-32.837
-0.260,0.028,-0.809,31.128,-10.315,-38.452
-0.225,0.007,-0.841,31.982,-0.916,-41.687
-0.184,-0.003,-0.876,32.715,4.700,-42.725
-0.139,-0.000,-0.906,34.424,6.653,-42.236
-0.100,-0.005,-0.917,34.363,6.042,-40.405
-0.068,-0.003,-0.911,33.203,3.723,-37.048
-0.047,0.002,-0.862,31.006,1.160,-32.227
-0.030,0.016,-0.812,25.635,-0.671,-26.001
-0.028,0.033,-0.794,16.418,-0.366,-19.653
-0.042,0.038,-0.800,3.235,1.160,-13.245
-0.042,0.061,-0.838,-10.742,1.953,-7.812
-0.042,0.094,-0.892,-22.827,1.038,-3.357
-0.053,0.095,-0.950,-32.288,-1.770,-0.061
-0.064,0.093,-0.998,-37.659,-5.188,2.258
-0.068,0.092,-1.049,-39.612,-7.751,3.540
-0.071,0.095,-1.106,-38.330,-8.850,4.150
-0.063,0.087,-1.140,-31.738,-9.277,4.028
-0.056,0.098,-1.152,-20.386,-9.399,3.784
-0.034,0.102,-1.105,-8.362,-9.583,3.296
-0.030,0.101,-1.060,1.709,-8.179,3.601
-0.034,0.108,-1.020,8.301,-5.127,3.845
-0.034,0.109,-0.977,12.878,-1.709,5.432
-0.032,0.128,-0.957,14.343,2.014,7.812
-0.042,0.140,-0.962,11.169,4.822,10.437
-0.062,0.150,-0.995,4.578,5.493,13.489
-0.065,0.167,-1.029,-1.343,2.930,16.235
-0.073,0.183,-1.038,-4.517,-1.953,17.456
-0.090,0.201,-1.028,-6.042,-7.080,17.212
-0.102,0.216,-1.005,-5.676,-10.742,15.930
-0.112,0.224,-0.975,-4.333,-12.207,13.672
-0.123,0.229,-0.954,-2.502,-11.475,10.742
-0.124,0.235,-0.937,-1.160,-9.094,6.958
-0.114,0.237,-0.936,-0.488,-6.165,2.380
-0.103,0.216,-0.948,-0.916,-3.113,-2.380
-0.088,0.188,-0.962,-2.258,-0.916,-5.371
-0.070,0.163,-0.975,-3.662,0.427,-6.653
-0.053,0.144,-0.993,-3.479,0.977,-5.859
-0.044,0.133,-1.004,-3.540,1.099,-4.150
-0.048,0.142,-1.001,-2.686,0.488,-0.977
-0.068,0.166,-0.991,-0.610,0.122,2.136
-0.080,0.178,-0.973,1.343,0.000,3.357
-0.088,0.196,-0.959,2.991,0.122,3.479
-0.095,0.204,-0.956,2.502,0.488,2.625
-0.099,0.203,-0.960,-0.427,0.427,0.854
-0.091,0.213,-0.969,-3.662,-0.122,-0.916
-0.097,0.185,-0.984,-7.568,-0.549,-3.052
-0.091,0.161,-1.009,-12.207,-1.404,-4.395
-0.073,0.154,-1.029,-12.573,-2.625,-4.578
-0.060,0.143,-1.031,-11.353,-3.479,-4.639
-0.050,0.133,-1.031,-9.216,-3.662,-4.517
-0.040,0.127,-1.020,-5.676,-3.113,-4.089
-0.039,0.123,-1.007,-2.563,-2.136,-3.357
-0.045,0.118,-0.985,-1.526,-0.916,-2.441
-0.055,0.119,-0.967,-1.709,0.305,-0.793
-0.056,0.119,-0.969,-3.296,1.404,0.671
-0.054,0.124,-0.990,-5.737,2.075,1.892
-0.053,0.127,-1.002,-7.202,2.197,2.625
-0.054,0.131,-1.000,-6.836,1.587,2.747
-0.062,0.131,-1.002,-6.042,1.282,3.235
-0.069,0.131,-1.012,-6.409,1.282,4.456
-0.071,0.134,-1.024,-6.836,1.282,5.127
-0.074,0.141,-1.024,-5.310,0.610,5.371
-0.078,0.148,-1.022,-3.174,0.366,4.944
-0.080,0.155,-1.013,-0.916,0.671,4.150
-0.084,0.159,-1.002,0.916,1.526,3.662
-0.089,0.154,-0.989,2.075,1.953,3.540
-0.099,0.155,-0.971,1.953,2.563,2.991
-0.110,0.158,-0.964,0.732,3.479,2.625
-0.105,0.160,-0.981,-1.526,4.822,2.197
-0.093,0.158,-1.006,-3.357,5.798,1.038
-0.087,0.165,-1.032,-3.967,5.615,-0.488
-0.086,0.154,-1.040,-3.845,3.967,-1.892
-0.084,0.148,-1.043,-2.991,1.526,-2.258
-0.076,0.147,-1.039,-2.014,-0.671,-1.892
-0.073,0.138,-1.038,-1.648,-2.380,-1.282
-0.077,0.134,-1.028,-1.221,-3.479,-0.916
-0.085,0.140,-1.014,0.549,-3.784,-0.488
-0.091,0.147,-1.006,1.892,-3.052,0.061
-0.092,0.154,-1.001,3.479,-1.343,-0.061
-0.092,0.159,-0.991,5.005,0.000,-1.099
-0.099,0.161,-0.982,5.493,1.099,-2.808
-0.103,0.165,-0.977,4.822,2.380,-4.333
-0.102,0.169,-0.978,3.784,3.418,-4.639
-0.099,0.168,-0.997,2.075,4.272,-4.883
-0.093,0.158,-1.022,0.000,4.028,-5.005
-0.086,0.154,-1.041,-0.977,2.869,-5.127
-0.076,0.147,-1.048,-0.793,0.793,-5.371
-0.067,0.130,-1.047,-0.916,-1.465,-5.371
-0.062,0.118,-1.038,-1.282,-3.296,-5.005
-0.060,0.117,-1.023,-0.732,-4.700,-3.967
-0.067,0.121,-0.998,-0.488,-5.371,-2.197
-0.073,0.125,-0.990,-2.014,-4.639,-0.793
-0.075,0.132,-0.997,-4.272,-3.296,0.305
-0.076,0.137,-1.017,-6.531,-2.625,1.038
-0.077,0.139,-1.033,-7.935,-2.991,1.160
-0.081,0.135,-1.041,-9.277,-4.272,1.343
-0.087,0.135,-1.042,-10.437,-5.981,2.319

0.883,-0.535,-0.995,-76.172,11.536,25.818
0.938,-0.506,-0.999,-92.651,15.076,15.991
0.995,-0.375,-1.078,-89.844,8.850,-0.854
1.046,-0.494,-1.180,-80.811,-5.554,-19.348
1.173,-0.595,-1.206,-61.951,-27.954,-28.931
1.247,-0.671,-1.118,-38.940,-47.913,-28.809
1.278,-0.658,-1.021,-19.775,-54.382,-23.804
1.261,-0.585,-0.971,-7.324,-52.002,-20.447
1.160,-0.514,-0.869,1.282,-50.964,-22.156
1.094,-0.518,-0.795,3.845,-54.565,-29.236
1.097,-0.577,-0.819,-0.610,-59.509,-38.635
1.074,-0.540,-0.815,1.770,-60.913,-42.236
0.912,-0.377,-0.733,16.418,-54.138,-42.419
0.739,-0.185,-0.657,38.086,-39.307,-49.683
0.543,-0.216,-0.644,61.279,-21.179,-69.031
0.499,-0.255,-0.610,90.881,-5.066,-94.421
0.503,-0.312,-0.510,117.310,15.320,-115.784
0.499,-0.468,-0.473,131.836,37.598,-126.282
0.445,-0.546,-0.490,141.235,55.908,-127.441
0.253,-0.585,-0.466,149.231,71.960,-121.582
-0.055,-0.771,-0.546,147.034,82.764,-110.107
0.356,-0.530,-0.486,136.780,85.815,-91.919
0.381,-0.506,-0.499,126.587,88.562,-79.651
0.158,-0.768,-0.541,100.220,95.520,-60.486
0.086,-0.752,-0.572,85.693,100.281,-21.362
-0.105,-0.623,-0.604,78.613,102.173,21.484
-0.327,-0.517,-0.729,62.073,100.952,59.326
-0.499,-0.422,-0.848,45.715,93.628,89.905
-0.663,-0.353,-0.885,39.490,83.191,113.525
-0.830,-0.268,-0.797,39.490,75.134,130.615
-0.946,-0.228,-0.643,31.738,74.158,141.663
-1.025,-0.199,-0.545,16.602,82.397,146.790
-1.104,-0.141,-0.594,-3.906,95.886,147.217
-1.139,-0.092,-0.782,-31.433,107.239,143.311
-1.132,-0.071,-0.997,-52.673,108.643,135.376
-1.102,-0.057,-1.147,-60.242,98.755,124.634
-1.055,-0.054,-1.218,-57.129,82.581,113.770
-0.991,-0.063,-1.219,-47.241,66.589,103.027
-0.920,-0.074,-1.180,-32.715,55.054,92.590
-0.837,-0.109,-1.158,-18.188,49.072,81.360
-0.750,-0.162,-1.152,-5.249,46.021,70.007
-0.670,-0.206,-1.136,7.935,43.274,58.899
-0.592,-0.231,-1.103,20.813,39.490,49.255
-0.525,-0.238,-1.057,30.884,34.668,40.955
-0.469,-0.263,-1.011,34.546,28.931,33.630
-0.431,-0.290,-0.983,32.166,21.667,27.710
-0.431,-0.291,-0.983,25.696,12.634,22.705
-0.284,-0.356,-0.918,13.733,-2.991,18.066
-0.278,-0.397,-0.896,5.737,-12.573,13.428
-0.205,-0.430,-0.888,0.854,-20.081,12.451
-0.172,-0.451,-0.858,2.686,-21.240,10.254
-0.148,-0.465,-0.843,6.592,-16.724,10.559
-0.136,-0.467,-0.835,9.094,-9.888,12.207
-0.132,-0.469,-0.860,8.240,-2.502,14.221
-0.124,-0.470,-0.893,6.409,2.991,15.808
-0.115,-0.463,-0.923,6.653,5.249,15.503
-0.097,-0.448,-0.928,8.423,5.432,13.794
-0.088,-0.416,-0.926,10.559,4.944,11.536
-0.082,-0.398,-0.928,10.376,4.761,9.521
-0.068,-0.401,-0.935,7.629,5.066,8.118
-0.054,-0.395,-0.934,5.432,5.005,7.996
-0.041,-0.375,-0.924,3.662,5.188,8.606
-0.041,-0.347,-0.935,0.854,6.042,9.583
-0.053,-0.345,-0.951,-4.517,6.104,10.925
-0.061,-0.339,-0.975,-9.949,4.700,12.451
-0.058,-0.317,-1.010,-12.939,2.258,13.611
-0.052,-0.319,-1.036,-14.099,-0.061,12.756
-0.041,-0.313,-1.033,-11.902,-2.197,10.132
-0.039,-0.304,-1.017,-6.042,-3.113,7.507
-0.044,-0.297,-1.002,-0.854,-2.319,6.226
-0.036,-0.277,-0.982,2.380,-0.427,5.615
-0.033,-0.259,-0.968,4.150,2.014,4.822
-0.033,-0.264,-0.973,3.418,4.089,2.930
-0.039,-0.284,-0.993,-0.183,4.211,0.488
-0.034,-0.299,-1.016,-4.700,2.136,-0.854
-0.015,-0.312,-1.041,-9.094,-1.892,-1.099
-0.006,-0.320,-1.045,-11.108,-5.981,-0.610
-0.002,-0.312,-1.033,-10.498,-9.033,0.977
-0.002,-0.299,-1.029,-8.484,-10.254,3.113
-0.010,-0.292,-1.027,-7.141,-9.888,4.883
-0.033,-0.279,-1.015,-3.357,-9.460,5.920
-0.047,-0.260,-1.004,-0.366,-8.606,5.249
-0.048,-0.265,-1.009,0.488,-7.690,2.319
-0.037,-0.281,-1.011,1.648,-7.874,-2.258
-0.021,-0.302,-1.012,3.906,-8.911,-5.798
-0.002,-0.321,-1.005,6.042,-10.925,-7.507
0.003,-0.323,-0.974,9.949,-12.024,-6.836
0.003,-0.307,-0.942,12.817,-10.864,-5.554
0.005,-0.293,-0.925,12.878,-7.935,-4.883
0.011,-0.282,-0.920,11.841,-5.127,-4.272
0.013,-0.272,-0.932,9.888,-3.601,-3.601
-0.000,-0.283,-0.934,5.859,-3.845,-2.136
-0.018,-0.282,-0.921,1.282,-5.371,-0.732
-0.017,-0.266,-0.924,-3.601,-5.737,-0.793
-0.016,-0.272,-0.961,-9.277,-4.333,-2.869
-0.013,-0.290,-1.001,-12.329,-3.662,-5.066
0.000,-0.296,-1.017,-11.108,-4.639,-6.897
0.006,-0.313,-1.005,-7.141,-5.493,-7.996
0.005,-0.321,-0.997,-3.235,-5.066,-7.874
0.006,-0.324,-0.993,-1.221,-3.601,-7.263
0.011,-0.330,-1.005,-1.404,-2.686,-6.592
0.014,-0.332,-1.007,-1.648,-3.418,-6.714
0.014,-0.345,-0.993,-1.770,-5.310,-7.019
0.010,-0.354,-0.964,-2.319,-6.897,-6.348
0.005,-0.349,-0.940,-3.540,-7.080,-5.127
-0.002,-0.341,-0.931,-5.859,-5.859,-3.418
-0.006,-0.319,-0.944,-8.118,-3.967,-1.831
-0.007,-0.304,-0.959,-9.460,-2.380,-1.221
-0.007,-0.302,-0.978,-10.315,-1.770,-2.563
-0.011,-0.302,-0.991,-9.216,-2.441,-4.517
-0.005,-0.313,-1.001,-7.751,-4.150,-6.409
0.002,-0.330,-0.997,-5.127,-6.714,-8.972
0.004,-0.347,-0.981,-1.953,-8.728,-10.559
0.002,-0.370,-0.960,-0.977,-9.827,-11.108
0.002,-0.385,-0.953,-0.305,-9.460,-9.827
0.004,-0.381,-0.957,-0.061,-8.545,-7.812
0.004,-0.378,-0.968,0.000,-7.629,-6.287
0.001,-0.370,-0.973,0.244,-7.019,-5.249
-0.009,-0.352,-0.975,1.526,-7.080,-4.883
-0.023,-0.336,-0.966,2.808,-7.690,-4.456
-0.038,-0.328,-0.950,4.089,-8.118,-4.456
-0.045,-0.319,-0.943,5.066,-7.874,-5.249
-0.041,-0.317,-0.939,5.432,-7.690,-6.775
-0.032,-0.317,-0.941,5.920,-7.385,-8.789
-0.022,-0.327,-0.944,5.920,-7.324,-10.681
-0.015,-0.340,-0.940,5.920,-7.874,-12.390
-0.009,-0.356,-0.947,5.554,-8.789,-13.184
-0.004,-0.380,-0.964,4.639,-9.827,-13.306
0.001,-0.397,-0.971,5.310,-11.414,-12.207
-0.000,-0.407,-0.972,7.690,-12.390,-10.071
-0.018,-0.419,-0.966,9.766,-12.878,-7.202
-0.038,-0.423,-0.968,12.085,-12.451,-4.822
-0.055,-0.427,-0.970,14.526,-11.353,-2.991
-0.070,-0.423,-0.976,17.578,-10.925,-1.892
-0.083,-0.414,-0.988,21.423,-11.292,-0.916
-0.096,-0.408,-0.999,25.635,-12.695,0.732
-0.119,-0.404,-0.998,30.090,-14.526,3.113
-0.136,-0.378,-0.991,35.095,-15.686,6.348
-0.136,-0.334,-0.979,41.138,-15.137,9.583
-0.148,-0.298,-0.971,47.363,-13.428,11.353
-0.170,-0.273,-0.964,53.345,-11.536,12.329
-0.195,-0.246,-0.968,58.716,-10.315,13.306
-0.209,-0.216,-0.971,62.073,-10.437,13.428
-0.224,-0.187,-0.963,63.782,-11.902,12.085
-0.236,-0.167,-0.946,63.843,-13.367,8.057
-0.230,-0.155,-0.940,62.134,-14.587,2.014
-0.212,-0.142,-0.932,60.547,-15.686,-4.822
-0.181,-0.124,-0.911,60.120,-16.907,-11.536
-0.157,-0.101,-0.888,59.814,-17.944,-18.311

1.146,0.053,-1.360,-28.992,26.245,5.676
1.123,0.131,-1.322,-24.597,36.743,15.869
1.294,0.275,-1.242,-20.508,44.373,24.902
1.221,0.326,-1.351,-29.419,52.490,36.194
1.138,0.340,-1.543,-50.232,50.720,49.438
1.063,0.405,-1.680,-68.298,32.104,53.711
0.988,0.476,-1.685,-75.928,0.366,43.030
0.957,0.468,-1.582,-77.454,-35.645,25.513
0.968,0.405,-1.324,-75.378,-69.580,5.493
0.967,0.341,-1.024,-71.228,-89.539,-12.207
1.008,0.228,-0.848,-70.435,-90.759,-25.452
1.041,0.181,-0.730,-67.444,-77.637,-30.762
0.981,0.220,-0.692,-57.678,-58.716,-31.372
0.840,0.294,-0.685,-36.804,-40.649,-35.950
0.692,0.284,-0.615,-8.606,-23.621,-48.828
0.625,0.119,-0.465,12.817,-7.019,-63.171
0.531,-0.089,-0.425,24.780,7.996,-73.486
0.570,-0.053,-0.372,31.860,26.062,-76.111
0.231,-0.145,-0.509,20.325,38.208,-73.303
0.264,-0.158,-0.642,-8.423,39.001,-61.890
0.590,0.161,-0.573,-3.906,21.851,-52.368
0.230,-0.051,-0.510,-12.878,12.024,-53.650
0.170,-0.092,-0.556,-28.259,13.245,-30.884
0.120,0.125,-0.525,-27.161,19.348,8.179
-0.121,0.316,-0.443,-18.555,32.410,44.067
-0.278,0.499,-0.544,-23.132,50.110,69.458
-0.396,0.523,-0.737,-38.940,61.096,80.750
-0.509,0.538,-0.834,-48.889,58.594,85.022
-0.519,0.519,-0.924,-57.251,48.218,88.928
-0.515,0.494,-1.022,-66.040,36.621,92.773
-0.546,0.516,-0.997,-62.012,28.748,99.854
-0.607,0.519,-0.919,-50.598,27.649,109.070
-0.704,0.569,-0.855,-42.847,33.203,117.371
-0.715,0.688,-0.810,-36.926,41.931,119.629
-0.738,0.665,-0.830,-38.330,51.392,112.061
-0.762,0.568,-0.884,-43.823,57.556,97.412
-0.726,0.493,-0.912,-45.532,56.885,82.092
