aX,aY,aZ,gX,gY,gZ
0.334,0.992,-0.450,-43.274,-46.936,27.039
0.352,1.022,-0.500,-43.213,-53.162,24.414
0.326,0.927,-0.430,-29.968,-55.359,17.517
0.366,0.859,-0.329,-14.648,-55.237,12.573
0.456,0.751,-0.357,-8.911,-52.307,12.512
0.469,0.694,-0.391,-8.118,-49.866,18.250
0.483,0.616,-0.444,-3.296,-48.096,26.245
0.485,0.604,-0.436,3.601,-47.485,35.828
0.422,0.677,-0.383,6.958,-48.767,46.021
0.359,0.735,-0.387,3.540,-50.354,51.331
0.331,0.711,-0.407,1.221,-52.002,50.598
0.323,0.668,-0.381,5.615,-53.528,47.302
0.320,0.625,-0.341,11.841,-54.504,45.410
0.313,0.574,-0.306,14.465,-55.359,46.326
0.304,0.525,-0.292,15.625,-55.359,49.683
0.281,0.482,-0.269,16.479,-54.321,55.359
0.232,0.458,-0.236,17.578,-53.101,62.622
0.176,0.449,-0.212,17.517,-50.842,69.946
0.105,0.447,-0.182,16.541,-47.119,76.904
0.055,0.472,-0.183,13.611,-42.542,82.947
0.024,0.506,-0.189,9.277,-38.940,87.341
-0.019,0.532,-0.162,6.653,-37.292,88.440
-0.007,0.599,-0.108,3.845,-36.133,87.708
-0.109,0.619,-0.077,-0.916,-32.349,84.900
-0.127,0.641,-0.009,-0.488,-29.541,80.444
-0.118,0.659,0.047,1.892,-24.048,76.111
-0.107,0.653,0.073,3.601,-15.808,72.632
-0.089,0.663,0.092,5.310,-6.592,72.693
-0.092,0.679,0.103,6.165,2.563,75.806
-0.095,0.714,0.128,4.883,11.108,79.346
-0.114,0.737,0.144,0.061,18.555,81.787
-0.131,0.724,0.138,-9.460,24.292,82.886
-0.125,0.719,0.135,-21.973,26.917,83.984
-0.115,0.735,0.100,-38.818,26.978,86.182
-0.110,0.751,0.016,-57.556,25.818,88.989
-0.112,0.744,-0.053,-70.923,23.926,92.346
-0.137,0.735,-0.087,-74.646,22.705,95.459
-0.173,0.753,-0.096,-70.801,23.621,98.633
-0.207,0.811,-0.088,-64.758,27.100,102.905
-0.254,0.869,-0.078,-59.570,32.227,106.140
-0.293,0.911,-0.063,-55.420,37.842,106.750
-0.318,0.954,-0.047,-52.246,43.213,105.530
-0.329,0.994,-0.024,-50.598,48.706,102.661
-0.338,1.012,-0.002,-50.171,53.650,97.717
-0.344,1.000,0.004,-50.781,58.228,92.834
-0.341,0.977,0.011,-50.476,62.744,89.417
-0.349,0.964,0.030,-49.255,67.383,87.708
-0.374,0.963,0.063,-48.645,72.327,87.524
-0.417,0.974,0.095,-51.453,77.393,88.745
-0.477,0.997,0.106,-59.021,82.520,89.966
-0.547,1.040,0.089,-69.885,87.341,90.820
-0.614,1.089,0.048,-81.848,91.370,90.576
-0.673,1.141,-0.008,-92.712,94.727,87.585
-0.709,1.186,-0.065,-101.379,96.802,80.811
-0.720,1.217,-0.112,-108.459,97.595,70.984
-0.722,1.186,-0.165,-114.075,98.206,59.631
-0.726,1.136,-0.214,-114.868,99.548,49.683
-0.726,1.098,-0.232,-110.718,101.501,42.847
-0.731,1.075,-0.231,-105.042,104.431,38.757
-0.735,1.064,-0.204,-99.854,108.032,35.645
-0.736,1.073,-0.181,-97.961,112.732,32.227
-0.738,1.097,-0.209,-102.722,117.920,28.381
-0.740,1.110,-0.281,-112.915,122.314,23.499
-0.746,1.100,-0.381,-122.925,125.122,16.907
-0.758,1.076,-0.482,-128.845,125.854,9.521
-0.772,1.050,-0.557,-129.272,124.512,2.136
-0.782,1.031,-0.597,-125.732,121.399,-4.944
-0.787,1.018,-0.595,-120.178,116.882,-11.719
-0.791,1.004,-0.574,-114.685,111.877,-18.616
-0.794,0.987,-0.543,-111.938,107.178,-25.696
-0.797,0.959,-0.495,-112.793,102.966,-33.264
-0.792,0.937,-0.467,-118.652,99.792,-41.016
-0.787,0.908,-0.493,-129.761,98.511,-47.852
-0.783,0.869,-0.558,-141.296,98.145,-53.223
-0.773,0.830,-0.647,-149.841,97.534,-56.885
-0.761,0.798,-0.742,-153.809,96.191,-59.143
-0.751,0.767,-0.828,-152.466,93.262,-61.279
-0.739,0.744,-0.886,-146.484,88.257,-63.843
-0.722,0.740,-0.901,-138.855,82.153,-66.223
-0.721,0.757,-0.908,-132.568,76.050,-67.383
-0.725,0.769,-0.922,-130.371,70.618,-68.054
-0.732,0.780,-0.941,-130.432,65.247,-69.092
-0.745,0.788,-0.970,-130.859,59.814,-71.899
-0.758,0.765,-0.999,-131.409,53.528,-77.393
-0.766,0.728,-1.036,-131.165,47.241,-83.435
-0.765,0.699,-1.094,-130.127,41.687,-87.158
-0.759,0.667,-1.163,-127.380,36.560,-89.355
-0.741,0.638,-1.222,-121.887,31.006,-90.332
-0.713,0.618,-1.277,-113.525,25.269,-91.309
-0.683,0.595,-1.319,-103.149,19.653,-92.834
-0.653,0.590,-1.326,-90.332,13.916,-93.872
-0.627,0.582,-1.315,-77.820,9.338,-95.459
-0.594,0.560,-1.324,-68.054,5.737,-98.022
-0.562,0.526,-1.349,-58.838,2.197,-101.135
-0.537,0.495,-1.369,-47.791,-1.526,-102.417
-0.517,0.453,-1.378,-36.072,-5.920,-101.685
-0.500,0.432,-1.365,-23.499,-11.230,-98.511
-0.489,0.435,-1.320,-12.878,-17.639,-93.933
-0.494,0.443,-1.276,-5.615,-23.376,-87.891
-0.510,0.461,-1.239,-2.197,-28.076,-81.177
-0.517,0.493,-1.205,-0.549,-31.860,-75.195
-0.511,0.521,-1.197,0.977,-34.302,-71.716
-0.507,0.531,-1.219,2.808,-36.865,-71.838
-0.500,0.519,-1.227,5.066,-41.809,-74.829
-0.488,0.495,-1.187,7.202,-49.072,-79.224
-0.469,0.475,-1.146,3.967,-58.472,-84.229
-0.436,0.445,-1.148,-6.348,-70.007,-88.989
-0.385,0.381,-1.189,-18.677,-83.557,-91.248
-0.336,0.305,-1.193,-25.146,-98.145,-88.623
-0.299,0.264,-1.110,-24.292,-110.107,-81.238
-0.254,0.285,-1.030,-20.020,-115.906,-72.449
-0.237,0.303,-0.988,-15.503,-115.662,-65.674
-0.218,0.320,-0.973,-10.681,-112.976,-62.012
-0.184,0.308,-0.971,-4.822,-109.863,-60.791
-0.157,0.282,-0.970,1.526,-107.788,-59.875
-0.132,0.248,-0.964,5.981,-107.666,-58.289
-0.108,0.214,-0.953,8.789,-109.741,-54.993
-0.077,0.200,-0.913,9.827,-113.464,-49.683
-0.048,0.208,-0.872,9.277,-117.249,-43.701
-0.032,0.213,-0.855,7.385,-119.324,-36.743
-0.018,0.209,-0.837,4.517,-120.728,-30.457
0.001,0.232,-0.829,0.549,-122.681,-25.146
0.023,0.260,-0.831,-4.578,-125.793,-21.301
0.034,0.262,-0.808,-9.033,-130.005,-19.104
0.049,0.239,-0.802,-12.878,-134.583,-18.250
0.068,0.204,-0.797,-14.648,-139.160,-17.090
0.074,0.166,-0.760,-13.123,-142.700,-13.794
0.079,0.144,-0.713,-10.742,-144.104,-8.362
0.093,0.145,-0.662,-9.338,-143.250,-2.136
0.100,0.157,-0.597,-5.371,-139.404,5.310
0.107,0.177,-0.524,-0.549,-130.920,12.695
0.104,0.187,-0.508,1.953,-117.249,19.043
0.116,0.203,-0.539,2.441,-101.807,23.682
0.126,0.231,-0.563,4.211,-89.050,26.489
0.131,0.250,-0.588,6.042,-80.139,28.076
0.139,0.243,-0.613,6.470,-75.256,29.358
0.142,0.228,-0.620,6.287,-73.792,32.776
0.142,0.236,-0.620,3.601,-74.829,38.147
0.133,0.266,-0.617,-1.526,-77.576,44.678
0.135,0.315,-0.622,-7.385,-82.031,51.147
0.133,0.353,-0.616,-12.085,-86.121,56.641
0.122,0.396,-0.579,-12.817,-87.830,59.998
0.113,0.443,-0.522,-10.498,-86.487,61.584
0.113,0.487,-0.503,-10.132,-82.214,60.730
0.118,0.501,-0.524,-11.047,-76.111,59.387
0.106,0.500,-0.533,-9.766,-70.068,59.082
0.086,0.512,-0.519,-7.568,-63.843,59.509
0.068,0.554,-0.508,-7.446,-58.777,59.143

0.849,-0.422,-0.810,-252.930,-183.411,-70.496
0.828,-0.272,-0.705,-234.558,-172.302,-34.851
0.702,-0.004,-0.629,-207.886,-148.987,-10.132
0.581,0.102,-0.481,-190.735,-119.385,-4.639
0.667,0.063,-0.535,-190.796,-87.158,-9.216
0.706,-0.062,-0.576,-187.866,-63.416,-16.113
0.646,-0.085,-0.435,-184.387,-52.063,-16.418
0.667,-0.223,-0.414,-192.200,-29.541,-17.456
0.728,-0.353,-0.551,-184.326,-4.944,-15.991
0.680,-0.248,-0.472,-136.902,-5.981,-3.967
0.531,-0.123,-0.393,-105.225,-12.878,9.338
0.476,-0.081,-0.412,-100.159,-5.798,9.216
0.425,-0.051,-0.351,-101.563,1.953,0.671
0.394,-0.063,-0.340,-101.074,11.047,-7.690
0.374,-0.142,-0.352,-99.182,20.813,-15.320
0.370,-0.249,-0.417,-95.642,29.541,-19.409
0.375,-0.325,-0.472,-90.454,34.912,-17.883
0.355,-0.307,-0.522,-85.449,35.034,-12.146
0.346,-0.234,-0.513,-86.670,29.846,-5.005
0.276,-0.159,-0.487,-98.145,21.179,0.305
0.229,-0.140,-0.450,-114.136,11.963,2.808
0.151,-0.083,-0.434,-129.395,4.150,2.258
0.073,-0.055,-0.418,-146.606,-0.305,-1.770
0.053,-0.019,-0.415,-164.795,-1.465,-8.850
0.049,-0.023,-0.428,-179.565,0.488,-22.339
0.041,-0.063,-0.420,-189.148,5.188,-39.978
0.067,-0.115,-0.405,-192.444,13.855,-59.631
0.106,-0.184,-0.468,-191.467,26.306,-78.552
0.200,-0.331,-0.620,-188.965,38.330,-92.407
0.275,-0.432,-0.715,-172.852,47.668,-95.520
0.273,-0.382,-0.716,-141.846,57.434,-86.548
0.221,-0.289,-0.673,-115.051,69.458,-70.007
0.148,-0.169,-0.672,-101.990,82.581,-53.833
0.074,-0.103,-0.696,-100.464,93.445,-46.143
0.029,-0.098,-0.734,-105.774,99.121,-51.270
0.013,-0.144,-0.798,-114.807,97.961,-67.322
0.045,-0.247,-0.880,-124.084,89.233,-88.806
0.108,-0.363,-0.926,-128.662,73.975,-108.459
0.185,-0.448,-0.941,-127.441,57.556,-120.239
0.256,-0.565,-0.929,-124.146,44.556,-122.986
0.308,-0.643,-0.918,-116.516,38.391,-116.821
0.323,-0.629,-0.888,-102.783,40.039,-103.699
0.286,-0.570,-0.854,-86.182,48.462,-88.501
0.222,-0.489,-0.823,-70.618,59.692,-77.026
0.151,-0.397,-0.807,-57.556,69.946,-71.167
0.103,-0.323,-0.827,-50.964,76.294,-72.021
0.084,-0.299,-0.864,-53.467,76.050,-78.247
0.074,-0.331,-0.913,-60.913,68.909,-88.318
0.068,-0.363,-0.966,-67.505,56.458,-99.121
0.081,-0.423,-1.026,-72.876,41.382,-108.215
0.105,-0.509,-1.092,-74.036,25.696,-114.563
0.139,-0.677,-0.995,-67.322,12.329,-117.859
0.156,-0.792,-0.885,-50.049,6.592,-117.737
0.181,-0.787,-0.852,-30.762,11.047,-114.258
0.187,-0.784,-0.818,-17.700,22.827,-108.765
0.146,-0.794,-0.820,-8.301,38.025,-103.760
0.099,-0.768,-0.889,1.221,52.551,-100.037
0.072,-0.731,-0.971,9.705,62.378,-98.267
0.041,-0.707,-1.010,18.311,65.674,-98.755
0.005,-0.684,-1.037,26.794,64.819,-100.464
-0.021,-0.670,-1.074,31.433,61.523,-102.478
-0.045,-0.694,-1.078,34.119,56.641,-103.943
-0.053,-0.711,-1.073,39.063,51.453,-104.736
-0.052,-0.726,-1.039,44.312,46.692,-105.225
-0.059,-0.742,-1.012,47.485,43.091,-106.262
-0.052,-0.772,-1.005,48.035,40.100,-107.544
-0.044,-0.806,-0.988,49.316,37.537,-108.398
-0.052,-0.802,-0.980,53.894,35.583,-108.093
-0.057,-0.798,-0.952,56.091,34.485,-106.262
-0.059,-0.799,-0.989,56.030,35.156,-102.844
-0.045,-0.761,-1.031,59.570,33.569,-98.267
-0.051,-0.720,-1.050,63.416,27.405,-93.262
-0.071,-0.674,-1.065,65.674,18.433,-88.684
-0.114,-0.645,-1.081,67.444,7.996,-85.022
-0.163,-0.633,-1.063,69.275,-2.869,-83.008
-0.213,-0.639,-1.066,71.655,-11.841,-83.130
-0.237,-0.722,-0.962,72.632,-17.700,-84.778
-0.227,-0.761,-0.855,74.890,-18.188,-87.341
-0.198,-0.708,-0.882,72.327,-10.864,-88.684
-0.197,-0.675,-1.019,55.481,0.061,-86.304
-0.212,-0.658,-1.194,35.767,7.080,-81.848
-0.220,-0.642,-1.335,26.672,5.859,-77.942
-0.243,-0.630,-1.446,29.602,-0.610,-76.782
-0.258,-0.646,-1.561,37.109,-8.057,-78.430
-0.264,-0.675,-1.635,48.218,-16.663,-81.665
-0.286,-0.715,-1.614,64.270,-25.818,-85.815
-0.302,-0.769,-1.528,82.947,-32.227,-90.149
-0.299,-0.791,-1.412,98.083,-33.203,-92.529
-0.300,-0.769,-1.303,105.957,-28.198,-92.896
-0.335,-0.751,-1.254,101.501,-19.714,-91.797
-0.376,-0.727,-1.288,84.778,-13.306,-90.210
-0.409,-0.705,-1.359,62.134,-14.771,-89.966
-0.436,-0.681,-1.431,39.490,-25.330,-91.553
-0.445,-0.669,-1.473,20.508,-41.748,-94.360
-0.451,-0.681,-1.469,9.583,-60.059,-97.473
-0.458,-0.695,-1.418,9.399,-76.172,-99.854
-0.463,-0.706,-1.334,15.747,-86.975,-100.952
-0.470,-0.723,-1.237,23.315,-91.309,-100.525
-0.480,-0.729,-1.153,29.419,-90.637,-97.839
-0.492,-0.716,-1.087,33.203,-87.830,-93.018
-0.501,-0.684,-1.025,33.691,-86.243,-87.830
-0.493,-0.656,-0.951,29.663,-87.341,-84.290
-0.461,-0.644,-0.890,22.339,-89.722,-83.557
-0.422,-0.658,-0.876,13.489,-91.614,-85.266
-0.370,-0.700,-0.901,5.920,-92.224,-87.646
-0.321,-0.752,-0.954,1.892,-91.675,-88.257
-0.289,-0.798,-0.990,0.305,-91.614,-84.900
-0.280,-0.831,-0.994,1.282,-92.285,-77.148
-0.282,-0.840,-0.962,3.052,-93.201,-66.711
-0.289,-0.838,-0.922,2.991,-93.445,-55.603
-0.287,-0.830,-0.929,-0.671,-92.285,-45.715
-0.281,-0.856,-0.973,-5.066,-90.820,-38.147
-0.275,-0.901,-1.023,-7.263,-90.515,-32.227
-0.260,-0.943,-1.058,-3.784,-91.553,-26.672
-0.222,-0.988,-1.047,5.615,-92.346,-21.240
-0.203,-1.029,-1.020,21.240,-91.003,-14.282
-0.182,-1.014,-0.980,36.072,-87.402,-3.967
-0.170,-0.988,-0.958,44.556,-80.139,8.301
-0.192,-0.945,-0.964,50.293,-72.205,21.790
-0.225,-0.906,-0.985,53.711,-66.772,35.950
-0.243,-0.849,-1.005,55.359,-65.002,48.218
-0.231,-0.804,-1.035,56.335,-65.674,56.335
-0.199,-0.819,-1.049,57.312,-67.993,59.875
-0.147,-0.868,-1.077,59.021,-71.655,61.035
-0.087,-0.912,-1.087,61.279,-76.233,63.904
-0.046,-0.940,-1.059,64.636,-81.482,70.129
-0.019,-0.951,-1.020,66.406,-85.327,79.712
0.005,-0.929,-1.016,65.125,-86.182,91.064
0.028,-0.889,-1.005,62.744,-84.167,102.661
0.020,-0.830,-1.008,62.195,-80.017,112.427
-0.010,-0.783,-1.008,62.866,-74.524,119.202
-0.022,-0.716,-1.063,65.735,-69.458,123.169
-0.012,-0.666,-1.125,71.411,-65.918,125.916
-0.016,-0.622,-1.105,80.383,-64.514,127.686
-0.039,-0.569,-1.025,90.271,-64.514,128.418
-0.059,-0.536,-0.945,94.421,-63.538,127.319
-0.050,-0.505,-0.969,91.858,-60.730,125.671
-0.028,-0.473,-1.026,87.585,-57.800,124.146
-0.031,-0.415,-1.064,87.524,-57.434,123.047
-0.030,-0.331,-1.044,91.003,-59.021,121.460
-0.028,-0.253,-0.996,93.384,-60.974,117.615
-0.036,-0.190,-0.945,92.285,-61.340,111.389
-0.036,-0.136,-0.948,87.219,-60.730,104.187
-0.016,-0.113,-0.990,79.651,-61.096,96.619
0.000,-0.102,-0.996,75.378,-64.148,90.820
0.014,-0.084,-0.960,74.463,-68.298,86.487
0.030,-0.070,-0.923,72.327,-71.838,82.642
0.055,-0.079,-0.892,69.092,-74.463,79.468
0.079,-0.075,-0.855,68.176,-76.782,77.148

0.378,0.138,-1.169,8.484,-19.653,55.786
0.422,0.094,-1.156,3.357,-20.508,57.129
0.482,0.070,-1.138,9.277,-21.667,60.791
0.464,0.010,-1.141,4.028,-21.301,70.618
0.455,0.042,-1.097,7.751,-21.667,77.148
0.414,0.015,-1.090,14.343,-23.193,82.581
0.342,0.104,-1.048,18.127,-26.917,86.243
0.304,0.132,-0.973,22.949,-30.090,83.008
0.312,0.062,-0.887,22.278,-34.424,77.148
0.307,0.020,-0.809,19.470,-39.185,77.515
0.251,0.079,-0.770,12.939,-40.894,82.886
0.188,0.141,-0.762,4.211,-41.077,87.036
0.150,0.194,-0.693,-0.854,-41.626,85.938
0.136,0.207,-0.597,-3.296,-40.771,80.505
0.150,0.182,-0.538,-6.348,-36.377,74.219
0.156,0.153,-0.492,-7.629,-30.212,69.702
0.135,0.138,-0.443,-5.432,-22.522,67.749
0.093,0.145,-0.387,-0.671,-14.465,66.101
0.042,0.152,-0.352,3.723,-5.859,64.026
0.040,0.163,-0.245,7.385,2.563,62.378
-0.044,0.220,-0.286,5.798,10.925,59.998
-0.050,0.255,-0.271,4.272,22.034,56.458
-0.055,0.311,-0.236,-0.488,30.273,51.758
-0.082,0.327,-0.206,-10.254,38.574,44.434
-0.096,0.364,-0.191,-22.583,46.204,36.682
-0.110,0.416,-0.167,-37.109,53.162,29.602
-0.132,0.464,-0.162,-53.833,60.120,23.132
-0.157,0.501,-0.191,-70.313,67.505,17.212
-0.190,0.525,-0.244,-84.595,74.768,10.498
-0.226,0.538,-0.306,-94.666,81.970,3.601
-0.249,0.501,-0.346,-100.586,89.355,-3.845
-0.248,0.476,-0.416,-102.234,97.168,-10.620
-0.229,0.442,-0.495,-101.929,105.225,-16.113
-0.198,0.409,-0.553,-99.548,112.122,-18.372
-0.181,0.384,-0.583,-95.337,117.004,-17.639
-0.190,0.361,-0.615,-90.759,120.850,-14.587
-0.198,0.379,-0.668,-87.158,124.573,-9.399
-0.230,0.382,-0.744,-86.975,129.578,-3.723
-0.254,0.414,-0.817,-80.994,133.850,0.122
-0.294,0.436,-0.799,-71.411,135.010,0.977
-0.331,0.418,-0.753,-66.406,137.329,-0.793
-0.328,0.410,-0.792,-65.308,143.433,-2.930
-0.322,0.414,-0.875,-64.392,150.879,-4.517
-0.333,0.405,-0.963,-63.232,157.288,-5.920
-0.355,0.388,-1.045,-59.937,161.987,-7.324
-0.380,0.389,-1.080,-57.007,164.185,-9.033
-0.400,0.371,-1.144,-59.509,165.344,-10.986
-0.425,0.368,-1.230,-58.105,164.246,-14.587
-0.447,0.380,-1.272,-51.392,157.410,-19.470
-0.433,0.399,-1.240,-44.495,148.682,-23.315
-0.431,0.400,-1.177,-38.086,140.747,-26.855
-0.455,0.407,-1.121,-33.813,135.925,-29.602
-0.490,0.417,-1.072,-33.081,133.911,-29.724
-0.533,0.440,-1.044,-34.546,133.484,-27.222
-0.572,0.484,-1.051,-36.499,134.338,-23.682
-0.610,0.527,-1.058,-37.415,135.742,-21.057
-0.652,0.552,-1.035,-34.241,137.146,-21.423
-0.706,0.576,-1.007,-29.419,139.404,-26.062
-0.768,0.600,-1.006,-29.907,141.296,-33.691
-0.824,0.617,-1.053,-39.795,140.259,-44.250
-0.879,0.585,-1.136,-58.655,134.644,-56.702
-0.920,0.511,-1.242,-82.703,124.268,-69.031
-0.935,0.429,-1.372,-106.750,109.619,-79.285
-0.919,0.345,-1.513,-125.427,90.637,-86.731
-0.902,0.250,-1.637,-134.644,67.810,-90.759
-0.902,0.180,-1.717,-130.493,43.823,-93.933
-0.890,0.148,-1.690,-119.812,21.301,-96.619
-0.850,0.146,-1.619,-107.910,6.104,-101.318
-0.821,0.163,-1.523,-96.008,-1.038,-111.328
-0.822,0.161,-1.439,-85.999,-0.916,-125.122
-0.826,0.130,-1.379,-80.322,3.540,-138.794
-0.808,0.103,-1.363,-74.402,9.033,-147.949
-0.783,0.078,-1.369,-68.054,11.536,-152.344
-0.766,0.037,-1.378,-63.782,10.010,-152.954
-0.760,-0.003,-1.382,-63.049,4.639,-151.306
-0.765,-0.053,-1.396,-65.186,-3.052,-149.109
-0.754,-0.113,-1.410,-68.970,-12.512,-147.644
-0.729,-0.159,-1.411,-70.801,-24.658,-146.729
-0.700,-0.189,-1.391,-69.153,-38.391,-145.630
-0.678,-0.207,-1.344,-64.514,-51.758,-143.127
-0.653,-0.216,-1.277,-59.021,-62.500,-138.733
-0.627,-0.224,-1.220,-54.138,-68.665,-132.263
-0.612,-0.228,-1.193,-50.903,-69.885,-124.756
-0.611,-0.233,-1.199,-48.523,-68.726,-116.699
-0.608,-0.240,-1.216,-45.715,-68.176,-108.337
-0.602,-0.229,-1.238,-42.297,-68.909,-100.403
-0.596,-0.224,-1.258,-39.001,-71.899,-93.750
-0.591,-0.215,-1.269,-35.889,-77.026,-88.562
-0.586,-0.213,-1.274,-31.555,-83.008,-85.144
-0.568,-0.235,-1.269,-25.757,-88.379,-83.252
-0.538,-0.265,-1.255,-16.846,-92.285,-81.055
-0.507,-0.278,-1.219,-5.554,-93.933,-78.247
-0.491,-0.272,-1.172,6.226,-92.957,-74.524
-0.473,-0.260,-1.131,15.625,-89.417,-70.618
-0.454,-0.257,-1.117,21.729,-83.923,-68.359
-0.421,-0.276,-1.144,24.902,-78.125,-67.627
-0.374,-0.309,-1.184,28.870,-74.890,-68.115
-0.327,-0.346,-1.197,34.241,-75.195,-67.627
-0.286,-0.366,-1.180,41.504,-76.355,-63.538
-0.253,-0.356,-1.152,49.377,-76.538,-55.725
-0.232,-0.311,-1.117,55.298,-75.439,-45.349
-0.231,-0.248,-1.079,57.312,-73.914,-34.363
-0.238,-0.178,-1.051,55.420,-72.693,-25.085
-0.251,-0.119,-1.040,51.025,-72.510,-18.982
-0.267,-0.083,-1.056,44.617,-74.097,-16.357
-0.269,-0.068,-1.088,37.781,-77.332,-16.052
-0.247,-0.068,-1.115,31.555,-81.848,-16.602
-0.205,-0.114,-1.134,28.137,-86.731,-17.151
-0.161,-0.149,-1.131,28.503,-90.515,-16.235
-0.131,-0.155,-1.131,31.372,-91.736,-12.085
-0.114,-0.147,-1.131,34.363,-91.553,-6.226
-0.121,-0.129,-1.099,37.415,-91.797,-0.183
-0.119,-0.094,-1.070,39.246,-91.919,5.615
-0.107,-0.072,-1.067,38.757,-91.064,9.827
-0.099,-0.062,-1.061,37.537,-91.370,11.414
-0.085,-0.037,-1.050,36.926,-92.529,11.597
-0.073,-0.040,-1.046,37.048,-93.811,11.841
-0.055,-0.051,-1.057,37.292,-94.299,13.977
-0.050,-0.054,-1.073,39.001,-94.055,18.311
-0.051,-0.036,-1.085,41.992,-92.712,24.353
-0.053,0.003,-1.093,45.044,-90.210,30.457
-0.056,0.020,-1.111,48.035,-87.585,35.034
-0.045,0.040,-1.120,51.514,-86.243,37.170
-0.038,0.066,-1.101,56.152,-87.341,36.743
-0.040,0.068,-1.082,59.143,-89.111,35.339
-0.034,0.059,-1.059,59.753,-91.614,33.875
-0.012,0.033,-1.025,59.387,-94.299,32.715
0.008,-0.002,-0.975,58.105,-95.764,32.471
0.021,-0.039,-0.918,55.786,-95.703,33.508
0.047,-0.034,-0.943,50.842,-93.872,36.133
0.072,-0.004,-1.000,46.570,-92.346,41.443
0.077,0.027,-1.033,46.143,-93.201,46.997
0.061,0.036,-1.017,51.147,-96.985,50.903
0.037,0.034,-0.928,59.753,-101.746,52.429
0.019,0.036,-0.797,66.528,-104.370,52.124
0.012,0.040,-0.689,65.796,-103.821,50.720
0.023,0.069,-0.662,58.350,-100.830,49.927
0.037,0.074,-0.635,49.316,-98.450,49.561
0.036,0.067,-0.587,42.908,-97.595,49.988
0.033,0.078,-0.571,37.109,-96.985,51.331
0.031,0.096,-0.567,31.250,-95.825,54.077
0.019,0.113,-0.541,27.405,-94.666,58.044
0.013,0.129,-0.509,25.085,-92.957,61.646
0.024,0.134,-0.491,23.682,-90.393,63.721
0.037,0.142,-0.468,25.085,-86.670,65.247
0.048,0.173,-0.427,29.602,-82.275,67.810
0.046,0.220,-0.384,33.264,-76.477,72.021
0.038,0.282,-0.363,32.959,-69.397,77.759
0.024,0.348,-0.350,28.992,-62.500,83.008

0.629,0.445,-0.577,76.294,-31.250,3.845
0.694,0.415,-0.430,44.617,-17.334,24.658
0.609,0.476,-0.716,5.920,-5.798,44.556
0.508,0.439,-0.984,-13.367,-2.808,48.157
0.500,0.396,-1.109,-12.268,-11.841,43.091
0.478,0.304,-1.125,-5.310,-28.320,39.124
0.468,0.259,-1.079,-2.991,-44.800,41.321
0.420,0.266,-1.037,-6.836,-54.993,47.363
0.403,0.260,-1.042,-11.475,-60.181,52.917
0.401,0.248,-1.018,-9.460,-62.866,56.213
0.401,0.264,-0.927,-2.625,-63.782,58.105
0.416,0.283,-0.855,1.221,-62.988,60.608
0.426,0.254,-0.776,1.221,-62.683,62.256
0.426,0.199,-0.692,-1.343,-63.660,64.270
0.394,0.142,-0.618,-5.188,-65.186,68.542
0.308,0.093,-0.579,-8.789,-66.833,74.890
0.220,0.074,-0.560,-9.949,-67.688,82.703
0.147,0.101,-0.552,-7.996,-67.444,90.393
0.114,0.160,-0.549,-3.967,-65.918,95.703
0.094,0.193,-0.508,1.587,-63.721,97.351
0.077,0.226,-0.449,9.949,-60.059,96.252
0.073,0.268,-0.403,19.592,-54.504,94.360
0.072,0.313,-0.341,28.442,-47.485,92.224
0.054,0.364,-0.268,33.691,-39.917,89.844
0.033,0.432,-0.275,31.982,-32.166,86.548
0.036,0.413,-0.225,23.315,-24.475,82.703
0.068,0.432,-0.202,21.240,-19.897,79.041
0.084,0.438,-0.173,18.433,-14.343,75.317
0.133,0.465,-0.111,14.465,-7.263,73.608
0.146,0.530,-0.042,6.653,3.662,74.402
0.075,0.549,-0.057,-8.118,18.555,75.073
-0.005,0.535,-0.120,-27.649,31.982,75.500
-0.050,0.550,-0.170,-45.105,41.443,76.294
-0.101,0.568,-0.231,-56.335,49.561,76.050
-0.145,0.587,-0.304,-63.538,56.946,73.853
-0.169,0.595,-0.353,-67.200,62.805,70.129
-0.171,0.595,-0.377,-65.674,67.200,66.040
-0.155,0.594,-0.384,-59.998,70.923,63.049
-0.131,0.592,-0.383,-52.063,75.256,62.622
-0.116,0.597,-0.370,-43.335,80.017,64.148
-0.117,0.593,-0.346,-35.217,84.778,66.406
-0.125,0.590,-0.308,-29.663,88.867,68.115
-0.134,0.586,-0.255,-27.954,92.590,69.641
-0.152,0.570,-0.229,-31.494,96.924,71.899
-0.182,0.559,-0.255,-38.757,102.783,77.026
-0.228,0.602,-0.333,-47.058,110.046,86.975
-0.292,0.687,-0.371,-54.749,116.699,96.375
-0.354,0.786,-0.498,-63.904,122.620,101.318
-0.411,0.858,-0.556,-66.833,123.291,98.572
-0.445,0.910,-0.585,-70.801,119.812,92.163
-0.453,0.955,-0.583,-75.989,114.563,83.862
-0.449,0.984,-0.556,-81.482,110.107,74.097
-0.441,0.991,-0.534,-86.182,108.398,63.904
-0.430,0.973,-0.527,-87.463,110.840,54.626
-0.440,0.925,-0.531,-84.595,117.188,47.241
-0.456,0.896,-0.544,-78.735,126.160,43.701
-0.467,0.880,-0.520,-76.355,138.123,43.701
-0.484,0.856,-0.616,-75.439,152.161,44.373
-0.503,0.872,-0.623,-66.895,157.593,43.030
