aX,aY,aZ,gX,gY,gZ
-0.349,-1.205,-1.050,30.212,45.776,-98.877
-0.382,-1.202,-1.017,17.395,44.861,-98.145
-0.391,-1.257,-1.016,-6.958,37.781,-99.243
-0.353,-1.311,-1.060,-31.433,25.574,-100.708

0.154,0.030,-0.314,-20.447,-31.006,-13.489
0.227,-0.081,-0.256,-23.804,-23.560,-13.123
0.292,-0.125,-0.318,-22.827,-17.395,-8.423
0.297,-0.235,-0.327,-21.423,-10.254,1.831
0.265,-0.247,-0.311,-17.822,-5.371,18.616
0.239,-0.199,-0.299,-11.719,1.221,36.194
0.198,-0.164,-0.302,-3.906,7.446,49.072
0.181,-0.146,-0.290,1.709,11.108,57.800
0.176,-0.173,-0.226,3.784,12.939,64.575
0.173,-0.204,-0.175,2.075,16.663,71.838
0.160,-0.232,-0.193,-2.075,23.071,80.750
0.150,-0.282,-0.223,-6.836,29.175,90.759
0.134,-0.302,-0.238,-9.827,33.752,101.929
0.104,-0.309,-0.224,-10.864,37.842,114.014
0.067,-0.296,-0.205,-11.597,42.847,125.671
0.036,-0.282,-0.199,-13.062,48.767,136.108
0.010,-0.284,-0.184,-13.611,55.115,144.775
-0.012,-0.301,-0.191,-13.672,61.584,152.283
-0.044,-0.353,-0.225,-13.794,67.932,159.973
-0.066,-0.407,-0.224,-11.292,73.120,169.006
-0.123,-0.466,-0.207,-7.324,79.041,180.176
-0.193,-0.493,-0.188,-1.587,85.754,194.092
-0.265,-0.500,-0.165,3.174,92.896,209.473
-0.355,-0.506,-0.264,7.324,100.159,224.182
-0.439,-0.517,-0.248,9.827,106.567,239.319
-0.536,-0.524,-0.319,18.188,110.229,256.897
-0.631,-0.461,-0.300,35.767,111.023,277.222
-0.797,-0.442,-0.310,42.236,116.455,302.002
-1.005,-0.410,-0.371,46.509,130.127,332.336
-1.205,-0.266,-0.448,60.791,140.747,365.173
-1.478,-0.132,-0.569,64.453,146.118,397.461
-1.720,0.055,-0.694,57.068,143.921,431.213
-1.921,0.249,-0.807,34.607,135.559,463.074
-2.100,0.407,-0.945,1.709,126.099,486.084
-2.263,0.560,-1.112,-26.428,116.455,497.681
-2.401,0.719,-1.234,-45.349,102.783,498.962
-2.529,0.886,-1.375,-58.411,83.252,491.943
-2.566,1.089,-1.406,-71.533,59.509,475.464
-2.603,1.263,-1.476,-87.830,38.208,448.181
-2.584,1.441,-1.584,-93.201,20.874,407.532
-2.459,1.569,-1.665,-83.313,0.610,357.727
-2.259,1.639,-1.662,-65.063,-18.005,300.903
-2.009,1.633,-1.598,-34.668,-31.860,239.807
-1.917,1.490,-1.566,4.639,-40.161,177.979
-1.794,1.435,-1.366,43.945,-47.119,126.404
-1.650,1.352,-1.269,60.059,-42.297,87.463
-1.488,1.254,-1.201,62.439,-27.832,55.847
-1.372,1.169,-1.210,57.495,-9.705,30.762
-1.274,1.051,-1.304,46.997,7.446,10.925
-1.217,0.910,-1.441,43.640,18.066,-5.310
-1.158,0.820,-1.537,48.462,18.066,-16.602
-1.096,0.760,-1.582,55.664,10.132,-24.170
-1.047,0.722,-1.605,60.913,-1.831,-29.968
-1.021,0.667,-1.611,62.317,-15.625,-35.645
-1.005,0.632,-1.568,61.829,-31.555,-40.833
-0.986,0.598,-1.507,60.181,-47.485,-45.959
-0.959,0.538,-1.452,57.190,-61.707,-50.232
-0.932,0.471,-1.404,53.650,-73.242,-52.185
-0.915,0.408,-1.389,50.354,-80.872,-50.842
-0.875,0.359,-1.391,50.476,-87.646,-47.363
-0.844,0.340,-1.375,52.002,-94.360,-42.725
-0.839,0.333,-1.359,52.795,-100.769,-36.926
-0.824,0.303,-1.427,48.096,-107.239,-28.992
-0.797,0.264,-1.538,42.664,-115.723,-19.775
-0.781,0.161,-1.653,40.894,-127.747,-11.047
-0.758,0.086,-1.728,47.729,-141.907,-1.526
-0.736,0.053,-1.737,62.805,-156.860,9.644
-0.726,0.064,-1.715,78.308,-170.349,19.836
-0.731,0.112,-1.656,88.562,-182.434,27.222
-0.739,0.169,-1.594,91.248,-192.749,30.640
-0.734,0.209,-1.576,89.478,-201.599,28.748
-0.685,0.189,-1.574,87.219,-209.778,20.569
-0.637,0.140,-1.516,93.201,-218.079,7.446
-0.594,0.085,-1.422,105.347,-225.525,-7.141
-0.545,0.032,-1.290,117.432,-231.262,-20.996
-0.503,0.055,-1.142,123.352,-235.046,-30.518
-0.465,0.075,-1.031,120.056,-236.389,-35.645
-0.431,0.060,-0.959,111.328,-236.145,-36.438
-0.395,0.030,-0.906,103.943,-234.802,-33.630
-0.348,-0.027,-0.854,101.563,-232.117,-28.503
-0.308,-0.057,-0.773,104.736,-228.027,-21.729
-0.294,-0.040,-0.667,110.107,-222.168,-14.038
-0.286,0.021,-0.542,113.708,-214.233,-6.714
-0.285,0.104,-0.435,115.112,-203.857,-0.977
-0.296,0.151,-0.363,113.892,-191.467,3.235
-0.297,0.179,-0.306,109.436,-179.138,6.042
-0.301,0.231,-0.249,102.478,-167.969,7.019
-0.318,0.273,-0.194,95.032,-158.020,5.188
-0.324,0.304,-0.148,88.318,-149.536,0.549
-0.325,0.359,-0.121,81.116,-142.761,-4.700
-0.328,0.389,-0.078,71.289,-138.672,-10.010
-0.320,0.407,-0.029,61.157,-136.414,-15.015
-0.302,0.409,0.044,50.842,-135.193,-18.555
-0.295,0.429,0.108,40.588,-133.850,-20.264
-0.295,0.456,0.160,29.968,-131.592,-20.813
-0.289,0.448,0.183,17.578,-126.770,-21.545
-0.273,0.435,0.192,7.019,-118.225,-23.010
-0.264,0.432,0.199,1.648,-106.750,-25.024
-0.269,0.443,0.233,0.671,-94.910,-28.259
-0.271,0.469,0.252,-2.380,-82.214,-31.799
-0.263,0.490,0.267,-6.775,-69.275,-34.607
-0.269,0.493,0.287,-12.268,-57.068,-37.415
-0.285,0.490,0.318,-19.043,-44.617,-40.588
-0.304,0.497,0.333,-27.893,-31.738,-45.227
-0.332,0.526,0.319,-40.039,-18.738,-51.208
-0.372,0.553,0.264,-54.626,-7.263,-58.044
-0.397,0.589,0.187,-67.871,2.441,-66.833
-0.424,0.580,0.136,-77.271,9.888,-77.698
-0.453,0.565,0.120,-82.703,16.541,-89.172
-0.488,0.565,0.137,-87.524,23.621,-100.098
-0.540,0.580,0.148,-93.994,31.921,-110.168
-0.611,0.613,0.152,-102.966,41.077,-120.361
-0.695,0.672,0.148,-113.403,50.049,-131.897
-0.792,0.738,0.148,-123.718,58.594,-147.400
-0.905,0.781,0.145,-134.277,66.406,-168.701
-1.026,0.811,0.150,-144.470,74.280,-196.716
-1.157,0.824,0.155,-152.771,84.106,-231.018
-1.304,0.794,0.146,-159.546,97.473,-271.729
-1.455,0.705,0.114,-168.274,113.037,-317.627
-1.620,0.560,0.043,-177.429,128.906,-365.540
-1.789,0.374,-0.023,-183.044,143.433,-414.062
-1.976,0.124,-0.091,-189.148,154.785,-460.571
-2.119,-0.209,-0.232,-198.669,164.551,-501.038
-2.245,-0.618,-0.473,-207.947,169.434,-533.813
-2.268,-1.102,-0.780,-220.520,169.739,-556.152
-2.059,-1.564,-1.035,-228.455,169.250,-565.552
-1.850,-1.948,-1.182,-216.919,169.312,-565.247
-1.592,-2.109,-1.209,-185.059,173.584,-553.650
-1.394,-2.146,-1.173,-143.250,183.716,-531.921
-1.332,-2.261,-1.080,-111.755,199.768,-503.296
-1.283,-2.396,-1.086,-96.008,220.337,-468.201
-1.119,-2.530,-1.314,-92.468,239.990,-431.946
-0.923,-2.688,-1.586,-91.553,250.427,-399.963
-0.714,-2.726,-1.772,-88.379,249.451,-367.615
-0.544,-2.686,-1.881,-90.698,237.732,-330.444
-0.429,-2.624,-1.949,-103.088,214.783,-286.011
-0.359,-2.501,-2.033,-113.770,183.411,-232.605
-0.377,-2.283,-2.065,-101.379,144.348,-172.546
-0.416,-1.968,-2.050,-69.824,102.112,-112.366
-0.464,-1.650,-1.943,-35.828,61.523,-59.998
-0.537,-1.398,-1.776,-8.850,29.785,-24.292
-0.623,-1.185,-1.605,12.573,9.521,-6.653
-0.709,-1.052,-1.463,22.095,-1.648,-2.319
-0.725,-0.974,-1.365,14.099,-6.836,-6.775
-0.693,-0.971,-1.337,-8.118,-8.240,-19.897
-0.648,-1.002,-1.366,-33.997,-9.277,-40.527
-0.585,-1.036,-1.409,-56.152,-12.939,-63.232
-0.514,-1.077,-1.436,-70.740,-20.691,-82.458
-0.451,-1.105,-1.450,-75.256,-32.166,-93.506

0.275,0.102,-0.458,-32.227,22.278,59.082
0.210,0.059,-0.452,-43.457,24.841,66.101
0.287,0.043,-0.365,-52.734,28.137,73.059
0.233,0.030,-0.389,-51.147,39.307,78.552
0.186,-0.036,-0.395,-44.006,46.814,84.290
0.155,-0.089,-0.312,-37.231,55.298,89.661
0.110,-0.103,-0.262,-25.635,69.092,94.238
0.054,-0.176,-0.198,-13.855,78.003,98.083
0.062,-0.293,-0.180,-10.986,85.815,101.929
0.093,-0.389,-0.177,-14.832,90.393,110.901
0.060,-0.425,-0.125,-27.649,90.820,126.831
-0.041,-0.374,-0.013,-44.189,92.834,145.081
-0.168,-0.320,-0.059,-63.171,102.600,160.706
-0.237,-0.212,-0.051,-73.547,112.610,169.495
-0.293,-0.209,-0.124,-84.534,123.047,171.753
-0.319,-0.204,-0.193,-85.083,130.676,171.204
-0.314,-0.239,-0.264,-81.421,138.367,173.096
-0.333,-0.282,-0.300,-71.106,146.851,180.298
-0.344,-0.264,-0.352,-58.594,157.166,194.397
-0.487,-0.235,-0.469,-49.988,169.556,214.600
-0.620,-0.132,-0.604,-35.278,183.472,238.220
-0.776,0.042,-0.674,-19.653,188.660,259.888
-0.951,0.203,-0.755,-17.090,188.416,278.687
-1.142,0.347,-0.847,-30.029,182.617,293.762
-1.291,0.492,-0.955,-56.946,172.546,304.687
-1.423,0.643,-1.142,-91.736,163.513,310.913
-1.520,0.766,-1.352,-122.681,155.396,311.829
-1.585,0.837,-1.509,-140.137,145.142,307.678
-1.605,0.928,-1.600,-142.151,132.202,299.011
-1.578,1.023,-1.620,-134.766,117.737,286.011
-1.538,1.060,-1.624,-127.380,103.577,268.799
-1.450,1.051,-1.599,-121.521,90.698,248.840
-1.360,1.020,-1.562,-112.305,82.642,229.126
-1.303,0.953,-1.574,-100.464,79.773,210.571
-1.272,0.911,-1.569,-89.905,76.599,195.312
-1.197,0.905,-1.588,-90.576,71.838,181.091
-1.140,0.853,-1.661,-97.961,67.322,164.124
-1.079,0.793,-1.754,-101.135,59.937,145.569
-0.970,0.747,-1.766,-100.830,47.424,127.319
-0.958,0.575,-1.828,-100.342,33.081,109.619
-0.935,0.425,-1.905,-99.670,18.250,98.633
-0.914,0.319,-1.955,-96.619,3.174,95.825
-0.884,0.276,-2.010,-91.248,-10.010,98.816
-0.870,0.300,-2.042,-81.665,-23.254,103.210
-0.897,0.315,-2.052,-70.496,-36.926,104.736
-0.921,0.310,-2.041,-60.120,-50.293,101.257
-0.923,0.289,-2.011,-51.147,-63.599,92.896
-0.897,0.220,-1.958,-41.382,-76.416,80.078
-0.854,0.105,-1.914,-29.541,-86.426,65.491
-0.811,-0.024,-1.891,-16.785,-94.299,53.467
-0.781,-0.141,-1.893,-7.385,-100.891,46.692
-0.797,-0.273,-1.900,-3.296,-106.995,44.739
-0.788,-0.370,-1.916,-2.075,-113.586,46.753
-0.757,-0.458,-1.933,0.732,-121.948,50.415
-0.765,-0.549,-1.911,7.324,-131.897,52.979
-0.722,-0.571,-1.900,18.982,-141.724,54.688
-0.675,-0.597,-1.807,36.316,-151.855,54.199
-0.620,-0.644,-1.705,58.411,-160.645,50.964
-0.538,-0.684,-1.614,75.256,-166.809,48.889
-0.442,-0.715,-1.535,82.458,-170.044,49.988
-0.381,-0.757,-1.479,80.811,-171.265,54.016
-0.326,-0.784,-1.445,75.867,-171.387,60.303
-0.296,-0.780,-1.414,73.608,-171.997,67.810
-0.294,-0.757,-1.367,77.148,-174.194,75.684
-0.287,-0.730,-1.326,84.473,-178.162,83.252
-0.275,-0.717,-1.301,91.675,-184.387,89.966
-0.270,-0.662,-1.304,97.290,-192.871,97.168
-0.268,-0.614,-1.303,103.577,-204.163,105.164
-0.264,-0.539,-1.225,111.023,-216.797,112.793
-0.252,-0.476,-1.162,120.422,-228.577,118.042
-0.192,-0.413,-1.036,129.700,-239.502,119.812
-0.138,-0.392,-0.840,135.559,-247.559,119.080
-0.116,-0.388,-0.671,133.667,-249.207,119.263
-0.111,-0.358,-0.548,122.803,-244.568,122.314
-0.114,-0.291,-0.482,108.521,-235.413,127.686
-0.108,-0.207,-0.443,94.238,-223.694,132.568
-0.133,-0.124,-0.417,82.092,-211.365,135.864
-0.184,-0.074,-0.393,73.608,-199.280,137.390
-0.185,-0.002,-0.352,71.899,-187.500,137.939
-0.153,0.028,-0.338,71.350,-175.842,136.719
-0.212,0.067,-0.261,74.768,-165.588,133.362
-0.259,0.092,-0.163,80.688,-156.250,128.113
-0.276,0.149,-0.092,79.651,-145.264,123.840
-0.285,0.234,-0.101,67.322,-134.949,120.544
-0.251,0.351,-0.113,52.490,-127.258,116.028
-0.248,0.404,-0.145,39.978,-121.948,108.276
-0.267,0.426,-0.161,28.870,-118.652,99.365
-0.268,0.456,-0.162,23.376,-116.638,90.637
-0.259,0.496,-0.154,23.132,-114.868,81.726
-0.250,0.536,-0.130,25.452,-112.366,71.594
-0.212,0.597,-0.083,29.480,-107.544,62.012
-0.249,0.604,-0.081,31.799,-99.121,52.917
-0.236,0.676,-0.045,29.297,-88.013,45.898
-0.243,0.721,-0.050,22.766,-74.341,39.612
-0.268,0.744,-0.084,10.437,-59.509,33.569
-0.283,0.762,-0.138,-3.479,-45.349,27.344
-0.297,0.765,-0.208,-15.991,-33.447,19.531
-0.318,0.761,-0.260,-24.658,-24.292,8.972
-0.344,0.769,-0.279,-27.161,-17.334,-4.456
-0.371,0.794,-0.255,-26.733,-11.719,-21.118
-0.404,0.823,-0.196,-29.480,-7.019,-41.260
-0.451,0.857,-0.151,-39.368,-2.625,-64.270
-0.502,0.882,-0.119,-56.030,1.038,-89.783
-0.557,0.897,-0.091,-73.059,3.723,-117.737
-0.623,0.891,-0.054,-85.876,5.554,-148.071
-0.683,0.887,-0.016,-93.323,7.935,-181.091
-0.739,0.840,0.013,-98.572,12.085,-217.285
-0.800,0.746,0.015,-100.891,18.372,-256.104
-0.880,0.596,0.019,-101.318,25.940,-295.227
-0.983,0.412,-0.009,-102.417,36.194,-333.435
-1.084,0.210,-0.091,-101.685,49.683,-368.835
-1.176,0.001,-0.190,-100.647,64.514,-400.513
-1.236,-0.212,-0.318,-105.042,79.163,-429.626
-1.242,-0.479,-0.470,-117.249,92.102,-458.679
-1.195,-0.768,-0.553,-124.756,101.685,-485.779
-1.161,-0.987,-0.543,-117.249,110.413,-506.409
-1.185,-1.139,-0.476,-105.408,123.047,-518.616
-1.195,-1.252,-0.478,-97.656,142.212,-522.400
-1.213,-1.415,-0.530,-90.637,161.987,-519.409
-1.154,-1.673,-0.667,-86.609,180.908,-509.949
-0.950,-1.974,-0.862,-87.830,195.007,-490.662
-0.653,-2.244,-0.997,-95.093,199.707,-461.914
-0.413,-2.401,-1.030,-96.313,196.350,-426.453
-0.266,-2.423,-1.056,-94.360,187.073,-385.742
-0.196,-2.399,-1.127,-101.440,170.776,-338.501
-0.185,-2.354,-1.219,-112.305,148.376,-284.973
-0.208,-2.259,-1.332,-118.652,120.667,-227.722
-0.236,-2.143,-1.442,-120.239,88.928,-171.753
-0.253,-2.033,-1.502,-115.295,54.749,-124.573
-0.256,-1.892,-1.533,-101.868,22.217,-89.478
-0.251,-1.726,-1.490,-83.984,-4.028,-66.833
-0.262,-1.658,-1.424,-67.505,-19.714,-56.519
-0.249,-1.561,-1.351,-46.936,-25.024,-52.124
-0.219,-1.442,-1.279,-26.001,-22.339,-50.415
-0.203,-1.401,-1.217,-11.414,-13.611,-53.162
-0.180,-1.388,-1.180,0.061,-1.465,-57.983
-0.161,-1.365,-1.150,12.878,12.146,-61.462
-0.154,-1.354,-1.130,22.583,24.048,-62.012
-0.142,-1.363,-1.130,25.818,31.799,-59.448
-0.127,-1.361,-1.136,26.062,32.837,-54.810
-0.108,-1.351,-1.111,24.231,26.428,-49.500
-0.097,-1.359,-1.080,19.775,15.747,-43.701
-0.085,-1.350,-1.058,14.832,3.296,-35.950
-0.078,-1.301,-1.036,12.024,-8.972,-25.696
-0.093,-1.245,-1.016,9.460,-20.630,-13.428
-0.120,-1.179,-0.991,7.751,-30.823,-1.465
-0.140,-1.095,-0.945,7.690,-38.452,10.437
-0.159,-1.013,-0.898,10.132,-43.091,20.203
-0.172,-0.933,-0.859,11.597,-44.495,26.367

0.401,-0.104,-0.524,23.437,59.265,39.124
0.488,-0.290,-0.358,44.739,80.688,46.326
0.498,-0.400,-0.393,62.317,105.042,60.364
0.443,-0.420,-0.417,73.486,113.342,86.426
0.362,-0.403,-0.357,73.120,109.863,111.206
0.224,-0.333,-0.205,71.289,106.079,123.596
0.112,-0.249,-0.054,59.021,102.356,129.395
0.030,-0.205,-0.035,27.527,103.271,129.272
-0.029,-0.232,-0.067,-5.615,102.661,124.817
-0.025,-0.306,-0.129,-39.307,101.563,121.155
-0.027,-0.368,-0.174,-66.956,101.746,122.437
-0.070,-0.382,-0.180,-84.106,105.103,129.089
-0.139,-0.361,-0.189,-92.346,113.831,138.184
-0.181,-0.321,-0.239,-90.942,127.502,145.874
-0.202,-0.299,-0.290,-80.994,143.921,151.489
-0.229,-0.304,-0.340,-62.256,159.973,156.311
-0.272,-0.312,-0.366,-38.452,173.828,162.720
-0.321,-0.332,-0.388,-17.578,185.669,172.974
-0.365,-0.294,-0.332,0.000,195.557,186.584
-0.488,-0.287,-0.442,3.479,211.609,204.895
-0.616,-0.261,-0.609,8.667,221.985,224.609
-0.738,-0.123,-0.766,14.893,219.727,241.516
-0.839,0.003,-0.876,7.202,207.642,257.629
-0.990,0.092,-0.968,-15.015,192.383,273.865
-1.111,0.190,-1.044,-45.349,177.490,288.879
-1.241,0.287,-1.181,-78.613,167.297,301.331
-1.352,0.386,-1.328,-105.774,161.194,308.960
-1.451,0.494,-1.473,-122.559,156.006,309.509
-1.541,0.641,-1.562,-130.737,149.597,303.833
-1.572,0.778,-1.655,-136.841,142.944,290.771
-1.586,0.857,-1.790,-135.193,136.658,267.639
-1.524,0.946,-1.811,-121.704,125.732,238.953
-1.404,0.948,-1.850,-112.976,116.272,208.130
-1.296,0.871,-1.880,-99.609,110.168,176.147
-1.198,0.777,-1.881,-80.750,104.187,147.278
-1.092,0.682,-1.878,-63.538,97.473,124.268
-1.000,0.596,-1.879,-50.476,90.698,108.643
-0.920,0.524,-1.875,-41.199,83.496,99.487
-0.841,0.476,-1.879,-35.217,75.989,95.459
-0.790,0.467,-1.886,-30.762,68.298,94.971
-0.767,0.460,-1.871,-26.733,59.631,95.947
-0.771,0.454,-1.834,-21.179,50.293,96.252
-0.792,0.482,-1.793,-13.916,40.833,96.069
-0.809,0.494,-1.752,-8.240,30.762,93.750
-0.820,0.476,-1.703,-4.761,20.142,87.769
-0.828,0.453,-1.653,-2.380,10.010,78.857
-0.818,0.417,-1.614,-0.854,1.648,67.932
-0.797,0.363,-1.591,0.366,-5.493,54.810
-0.770,0.295,-1.567,4.272,-11.780,40.894
-0.734,0.227,-1.516,11.414,-17.700,27.710
-0.691,0.170,-1.440,20.752,-21.240,15.015
-0.688,0.095,-1.404,30.640,-22.339,3.784
-0.676,0.040,-1.368,38.147,-22.522,-4.211
-0.653,0.005,-1.352,45.898,-22.827,-8.850
-0.647,-0.025,-1.355,52.246,-24.109,-11.719
-0.651,-0.055,-1.369,57.007,-27.100,-11.658
-0.664,-0.096,-1.386,58.777,-31.921,-9.521
-0.692,-0.139,-1.419,58.655,-38.086,-5.432
-0.708,-0.159,-1.470,57.434,-44.861,0.366
-0.725,-0.173,-1.537,58.594,-53.223,6.287
-0.752,-0.168,-1.604,60.181,-64.636,11.047
-0.786,-0.192,-1.696,60.669,-78.979,14.648
-0.791,-0.260,-1.812,57.495,-96.558,18.555
-0.744,-0.327,-1.941,54.260,-116.333,24.414
-0.678,-0.404,-2.031,56.396,-136.902,31.128
-0.659,-0.454,-2.053,69.092,-157.349,37.964
-0.664,-0.474,-2.026,92.529,-174.561,44.006
-0.639,-0.469,-1.960,122.009,-186.401,48.218
-0.578,-0.480,-1.869,150.513,-193.542,50.415
-0.535,-0.521,-1.756,174.500,-196.350,52.063
-0.494,-0.544,-1.641,193.726,-195.496,56.274
-0.436,-0.506,-1.509,209.351,-193.604,63.293
-0.403,-0.447,-1.348,221.741,-191.895,70.618
-0.402,-0.330,-1.158,230.896,-190.979,76.050
-0.421,-0.192,-0.973,234.253,-190.308,77.759
-0.432,-0.071,-0.824,228.699,-190.979,74.097
-0.424,0.011,-0.673,216.858,-193.604,66.162
-0.380,0.117,-0.502,204.834,-197.266,54.871
-0.379,0.188,-0.340,191.223,-200.317,40.894
-0.382,0.253,-0.206,171.570,-201.538,27.649
-0.378,0.246,-0.108,145.203,-203.369,18.616
-0.411,0.313,-0.017,119.690,-208.313,17.090
-0.391,0.361,0.108,105.957,-216.064,25.269
-0.385,0.424,0.200,94.604,-222.107,37.903
-0.455,0.480,0.295,73.486,-221.985,44.861
-0.518,0.532,0.353,50.354,-213.867,44.434
-0.552,0.596,0.377,31.738,-202.820,39.673
-0.578,0.645,0.393,16.052,-192.749,32.166
-0.609,0.682,0.432,4.333,-183.960,24.048
-0.646,0.716,0.471,-4.395,-175.293,15.991
-0.686,0.771,0.485,-13.184,-165.039,8.179
-0.718,0.808,0.480,-20.630,-152.466,-0.366
-0.747,0.827,0.537,-25.146,-137.207,-11.414
-0.785,0.844,0.659,-28.992,-118.042,-26.672
-0.800,0.871,0.708,-40.466,-93.872,-46.387
-0.794,0.875,0.655,-61.340,-67.749,-69.397
-0.814,0.841,0.569,-79.285,-42.480,-92.712
-0.836,0.823,0.552,-84.717,-18.188,-114.563
-0.855,0.796,0.549,-86.304,6.653,-138.428
-0.901,0.763,0.581,-89.966,32.959,-164.734
-0.951,0.757,0.616,-96.985,60.730,-192.566
-1.052,0.700,0.614,-113.037,90.576,-222.534
-1.137,0.638,0.559,-133.118,120.056,-255.249
-1.215,0.538,0.497,-152.588,145.020,-291.931
-1.334,0.393,0.456,-169.128,165.161,-330.139
-1.498,0.259,0.417,-179.016,184.387,-367.126
-1.646,0.095,0.363,-183.899,205.688,-400.635
-1.849,-0.113,0.246,-186.340,229.553,-429.321
-2.022,-0.339,-0.014,-191.711,252.136,-450.989
-2.122,-0.693,-0.404,-207.397,268.433,-465.088
-2.022,-1.175,-0.982,-230.103,274.292,-471.008
-1.733,-1.791,-1.547,-236.633,266.724,-466.980
-1.274,-2.380,-2.004,-215.332,254.333,-448.303
-0.658,-2.639,-2.216,-161.255,244.690,-409.241
-0.339,-2.486,-2.170,-90.637,242.187,-356.628
-0.349,-2.267,-2.053,-48.584,246.704,-299.805
-0.458,-2.068,-2.103,-57.922,248.108,-244.873
-0.461,-1.843,-2.290,-94.177,231.445,-198.242
-0.443,-1.735,-2.492,-126.343,190.369,-167.236
-0.284,-1.702,-2.551,-128.357,132.690,-147.766
-0.214,-1.600,-2.502,-93.994,73.486,-132.202
-0.180,-1.484,-2.285,-36.316,24.475,-116.089
-0.123,-1.268,-1.983,23.865,-4.639,-95.581
-0.085,-1.085,-1.676,65.186,-10.803,-73.730
-0.094,-0.921,-1.456,80.078,1.038,-52.795
-0.187,-0.814,-1.341,73.792,21.545,-35.706
-0.267,-0.732,-1.329,56.152,41.809,-25.208
-0.302,-0.661,-1.391,34.180,54.321,-23.193
-0.306,-0.633,-1.475,12.146,55.542,-29.968
-0.289,-0.658,-1.548,-5.798,45.227,-42.114
-0.255,-0.738,-1.613,-17.212,26.733,-55.847
-0.208,-0.818,-1.655,-22.034,3.113,-64.880
-0.153,-0.867,-1.669,-20.203,-20.691,-67.139
-0.104,-0.902,-1.650,-13.550,-42.297,-62.622
-0.077,-0.905,-1.606,-5.798,-58.899,-52.551
-0.076,-0.850,-1.554,0.244,-70.618,-39.063
-0.101,-0.760,-1.501,3.418,-77.515,-25.269
-0.140,-0.655,-1.476,4.822,-81.055,-13.062
-0.185,-0.556,-1.494,4.517,-82.458,-4.456
-0.234,-0.442,-1.533,3.845,-83.557,1.709
-0.274,-0.325,-1.574,3.418,-86.548,4.578
-0.306,-0.230,-1.618,5.310,-92.346,2.136
-0.327,-0.166,-1.663,12.512,-100.037,-4.639
-0.323,-0.122,-1.680,27.039,-109.558,-14.160
-0.307,-0.104,-1.666,44.800,-118.225,-25.513
-0.292,-0.119,-1.647,61.707,-124.268,-35.889
-0.243,-0.109,-1.624,76.416,-127.808,-44.006
-0.199,-0.108,-1.602,88.379,-128.967,-49.683
-0.187,-0.116,-1.604,97.290,-128.845,-53.162

0.260,0.129,-0.319,-15.930,18.555,74.097
0.311,0.138,-0.259,-9.644,34.607,79.529
0.302,0.050,-0.279,4.028,51.453,82.031
0.279,-0.127,-0.282,17.639,69.458,87.585
0.290,-0.244,-0.241,31.189,82.092,100.037
0.269,-0.260,-0.182,41.443,89.722,116.516
0.203,-0.239,-0.086,40.405,93.689,131.409
0.114,-0.227,-0.033,26.428,94.788,140.808
0.046,-0.233,-0.002,1.892,93.384,145.081
-0.023,-0.251,-0.040,-27.893,89.417,146.240
-0.037,-0.253,-0.072,-58.472,82.275,145.691
-0.032,-0.288,-0.058,-88.257,74.463,145.569
-0.044,-0.333,-0.007,-114.868,72.266,147.583
-0.072,-0.349,0.051,-134.583,77.942,152.283
-0.103,-0.354,0.060,-145.325,92.346,157.837
-0.118,-0.366,0.051,-145.691,111.877,161.743
-0.137,-0.400,-0.002,-136.414,132.080,165.833
-0.164,-0.391,-0.029,-121.948,149.841,172.302
-0.224,-0.389,-0.055,-110.229,166.748,182.068
-0.323,-0.440,0.044,-101.563,184.875,194.397
-0.562,-0.395,-0.285,-92.468,205.078,209.229
-0.750,-0.285,-0.457,-67.383,218.506,226.685
-0.972,-0.199,-0.644,-52.795,225.647,243.408
-1.188,-0.066,-0.799,-37.598,230.469,260.437
-1.423,0.086,-0.957,-32.043,233.521,276.794
-1.640,0.262,-1.174,-42.847,236.389,289.490
-1.835,0.463,-1.500,-60.120,237.061,296.448
-2.022,0.691,-1.861,-77.576,229.858,298.157
-2.141,0.996,-2.188,-95.764,211.304,294.983
-2.151,1.314,-2.380,-109.192,182.678,283.630
-2.139,1.562,-2.454,-113.586,148.865,259.338
-2.063,1.596,-2.445,-114.380,117.310,222.839
-1.894,1.511,-2.410,-110.168,91.614,178.955
-1.754,1.307,-2.413,-101.440,73.181,136.230
-1.565,1.147,-2.518,-81.970,59.143,98.389
-1.342,0.996,-2.585,-49.866,44.189,66.284
-1.118,0.834,-2.498,-9.888,25.879,40.710
-0.933,0.675,-2.319,28.625,8.850,22.095
-0.794,0.534,-2.150,61.523,-3.418,9.644
-0.691,0.397,-2.039,81.665,-11.169,5.005
-0.617,0.238,-1.955,86.914,-16.602,7.935
-0.592,0.093,-1.925,84.290,-21.179,16.846
-0.597,0.021,-1.961,77.026,-27.222,29.541
-0.626,-0.037,-1.997,70.129,-37.781,43.030
-0.678,-0.094,-2.072,70.679,-53.406,54.810
-0.707,-0.183,-2.147,80.200,-74.158,64.941
-0.735,-0.302,-2.130,98.389,-98.633,74.585
-0.765,-0.348,-2.003,123.840,-123.535,84.351
-0.790,-0.253,-1.835,148.682,-145.508,92.834
-0.778,-0.135,-1.682,162.842,-162.903,97.900
-0.759,-0.096,-1.567,161.926,-175.293,100.098
-0.731,-0.095,-1.521,151.733,-183.533,101.563
-0.685,-0.045,-1.474,140.137,-189.819,102.417
